001-TIME,002-PCoupled,003-PCoupledMoAv
3.02851472000000E-008,1.49633229229788E-010,1.09896330302372E-010
3.03343114000000E-008,1.49038104066848E-010,1.09959745204863E-010
3.03834756000000E-008,1.48432518900219E-010,1.10021974999895E-010
3.04326398000000E-008,1.47816516231938E-010,1.10083008603907E-010
3.04818040000000E-008,1.47190139295179E-010,1.10142835074591E-010
3.05309682000000E-008,1.46553432051216E-010,1.10201443610923E-010
3.05801324000000E-008,1.45906439186341E-010,1.10258823553197E-010
3.06292966000000E-008,1.45249206108725E-010,1.10314964383046E-010
3.06784608000000E-008,1.44581778945232E-010,1.10369855723460E-010
3.07276250000000E-008,1.43904204538183E-010,1.10423487338805E-010
3.07767892000000E-008,1.43216530442066E-010,1.10475849134822E-010
3.08259534000000E-008,1.42518804920200E-010,1.10526931158638E-010
3.08751176000000E-008,1.41811076941348E-010,1.10576723598759E-010
3.09242818000000E-008,1.41093396176279E-010,1.10625216785061E-010
3.09734460000000E-008,1.40365812994282E-010,1.10672401188781E-010
3.10226102000000E-008,1.39628378459634E-010,1.10718267422490E-010
3.10717744000000E-008,1.38881144328010E-010,1.10762806240076E-010
3.11209386000000E-008,1.38124163042858E-010,1.10806008536711E-010
3.11701028000000E-008,1.37357487731711E-010,1.10847865348813E-010
3.12192670000000E-008,1.36581172202464E-010,1.10888367854008E-010
3.12684312000000E-008,1.35795270939595E-010,1.10927507371082E-010
3.13175954000000E-008,1.34999839100341E-010,1.10965275359926E-010
3.13667595999999E-008,1.34194932510829E-010,1.11001663421485E-010
3.14159237999999E-008,1.33380607662155E-010,1.11036663297686E-010
3.14650879999999E-008,1.32556921706421E-010,1.11070266871375E-010
3.15142521999999E-008,1.31723932452723E-010,1.11102466166240E-010
3.15634163999999E-008,1.30881698363096E-010,1.11133253346730E-010
3.16125805999999E-008,1.30030278548406E-010,1.11162620717971E-010
3.16617447999999E-008,1.29169732764208E-010,1.11190560725670E-010
3.17109089999999E-008,1.28300121406546E-010,1.11217065956025E-010
3.17600731999999E-008,1.27421505507720E-010,1.11242129135615E-010
3.18092373999999E-008,1.26533946731996E-010,1.11265743131295E-010
3.18584015999999E-008,1.25637507371284E-010,1.11287900950081E-010
3.19075657999999E-008,1.24732250340763E-010,1.11308595739029E-010
3.19567299999999E-008,1.23818239174467E-010,1.11327820785113E-010
3.20058941999999E-008,1.22895538020824E-010,1.11345569515087E-010
3.20550583999999E-008,1.21964211638156E-010,1.11361835495354E-010
3.21042225999999E-008,1.21024325390132E-010,1.11376612431821E-010
3.21533867999999E-008,1.20075945241182E-010,1.11389894169751E-010
3.22025509999999E-008,1.19119137751868E-010,1.11401674693606E-010
3.22517151999999E-008,1.18153970074211E-010,1.11411948126893E-010
3.23008793999999E-008,1.17180509946978E-010,1.11420708731992E-010
3.23500435999999E-008,1.16198825690929E-010,1.11427950909989E-010
3.23992077999999E-008,1.15208986204021E-010,1.11433669200497E-010
3.24483719999999E-008,1.14211060956574E-010,1.11437858281474E-010
3.24975361999999E-008,1.13205119986394E-010,1.11440512969035E-010
3.25467003999999E-008,1.12191233893856E-010,1.11441628217257E-010
3.25958645999999E-008,1.11169473836953E-010,1.11441199117978E-010
3.26450287999999E-008,1.10139911526300E-010,1.11439220900594E-010
3.26941929999999E-008,1.09102619220099E-010,1.11435688931845E-010
3.27433571999999E-008,1.08057669719070E-010,1.11430598715601E-010
3.27925213999999E-008,1.07005136361343E-010,1.11423945892637E-010
3.28416855999999E-008,1.05945093017307E-010,1.11415726240405E-010
3.28908497999999E-008,1.04877614084427E-010,1.11405935672799E-010
3.29400139999999E-008,1.03802774482025E-010,1.11394570239917E-010
3.29891781999999E-008,1.02720649646019E-010,1.11381626127816E-010
3.30383423999999E-008,1.01631315523630E-010,1.11367099658256E-010
3.30875065999999E-008,1.00534848568051E-010,1.11350987288451E-010
3.31366707999999E-008,9.94313257330807E-011,1.11333285610797E-010
3.31858349999999E-008,9.83208244677254E-011,1.11313991352614E-010
3.32349991999999E-008,9.72034227107602E-011,1.11293101375862E-010
3.32841633999999E-008,9.60791988852607E-011,1.11270612676869E-010
3.33333275999999E-008,9.49482318930989E-011,1.11246522386042E-010
3.33824917999999E-008,9.38106011094045E-011,1.11220827767580E-010
3.34316559999999E-008,9.26663863769957E-011,1.11193526219171E-010
3.34808201999999E-008,9.15156680007742E-011,1.11164615271696E-010
3.35299843999999E-008,9.03585267420899E-011,1.11134092588919E-010
3.35791485999999E-008,8.91950438130724E-011,1.11101955967173E-010
3.36283127999999E-008,8.80253008709317E-011,1.11068203335045E-010
3.36774769999999E-008,8.68493800122265E-011,1.11032832753045E-010
3.37266411999999E-008,8.56673637671029E-011,1.10995842413283E-010
3.37758053999999E-008,8.44793350935025E-011,1.10957230639127E-010
3.38249695999999E-008,8.32853773713391E-011,1.10916995884868E-010
3.38741337999999E-008,8.20855743966478E-011,1.10875136735370E-010
3.39232979999999E-008,8.08800103757033E-011,1.10831651905719E-010
3.39724621999999E-008,7.96687699191104E-011,1.10786540240863E-010
3.40216263999999E-008,7.84519380358653E-011,1.10739800715255E-010
3.40707905999999E-008,7.72296001273898E-011,1.10691432432476E-010
3.41199547999999E-008,7.60018419815375E-011,1.10641434624868E-010
3.41691189999999E-008,7.47687497665724E-011,1.10589806653154E-010
3.42182831999999E-008,7.35304100251223E-011,1.10536548006049E-010
3.42674473999999E-008,7.22869096681037E-011,1.10481658299873E-010
3.43166115999999E-008,7.10383359686233E-011,1.10425137278154E-010
3.43657757999999E-008,6.97847765558518E-011,1.10366984811230E-010
3.44149400000000E-008,6.85263194088749E-011,1.10307200895839E-010
3.44641042000000E-008,6.72630528505140E-011,1.10245785654710E-010
3.45132684000000E-008,6.59950655411422E-011,1.10182739336144E-010
3.45624326000000E-008,6.47224464724404E-011,1.10118062313594E-010
3.46115968000000E-008,6.34452849611659E-011,1.10051755085235E-010
3.46607610000000E-008,6.21636706428800E-011,1.09983818273535E-010
3.47099252000000E-008,6.08776934656573E-011,1.09914252624813E-010
3.47590894000000E-008,5.95874436837727E-011,1.09843059008799E-010
3.48082536000000E-008,5.82930118513670E-011,1.09770238418183E-010
3.48574178000000E-008,5.69944888160920E-011,1.09695791968165E-010
3.49065820000000E-008,5.56919657127335E-011,1.09619720895992E-010
3.49557462000000E-008,5.43855339568164E-011,1.09542026560498E-010
3.50049104000000E-008,5.30752852381876E-011,1.09462710441634E-010
3.50540746000000E-008,5.17613115145821E-011,1.09381774139993E-010
3.51032388000000E-008,5.04437050051678E-011,1.09299219376332E-010
3.51524030000000E-008,4.91225581840746E-011,1.09215047991088E-010
3.52015672000000E-008,4.77979637739031E-011,1.09129261943889E-010
3.52507314000000E-008,4.64700147392176E-011,1.09041863313059E-010
3.52998956000000E-008,4.51388042800217E-011,1.08952854295120E-010
3.53490598000000E-008,4.38044258252164E-011,1.08862237204291E-010
3.53982240000000E-008,4.24669730260441E-011,1.08770014471972E-010
3.54473882000000E-008,4.11265397495145E-011,1.08676188646238E-010
3.54965524000000E-008,3.97832200718181E-011,1.08580762391315E-010
3.55457166000000E-008,3.84371082717224E-011,1.08483738487060E-010
3.55948808000000E-008,3.70882988239555E-011,1.08385119828433E-010
3.56440450000000E-008,3.57368863925763E-011,1.08284909424960E-010
3.56932092000000E-008,3.43829658243293E-011,1.08183110400201E-010
3.57423734000000E-008,3.30266321419890E-011,1.08079725991204E-010
3.57915376000000E-008,3.16679805376903E-011,1.07974759547960E-010
3.58407018000000E-008,3.03071063662481E-011,1.07868214532847E-010
3.58898660000000E-008,2.89441051384641E-011,1.07760094520082E-010
3.59390302000000E-008,2.75790725144247E-011,1.07650403195151E-010
3.59881944000000E-008,2.62121042967863E-011,1.07539144354251E-010
3.60373586000000E-008,2.48432964240518E-011,1.07426321903714E-010
3.60865228000000E-008,2.34727449638377E-011,1.07311939859437E-010
3.61356870000000E-008,2.21005461061310E-011,1.07196002346300E-010
3.61848512000000E-008,2.07267961565393E-011,1.07078513597586E-010
3.62340154000000E-008,1.93515915295305E-011,1.06959477954388E-010
3.62831796000000E-008,1.79750287416671E-011,1.06838899865023E-010
