001-TIME,002-PCoupled     ,003-PCoupledMoAv      
    6.30776685999993E-008,    1.60176573607158E-010,    1.03930862500016E-010 
    6.31268327999993E-008,    1.60515490629282E-010,    1.03974931451123E-010 
    6.31759969999993E-008,    1.60843142125487E-010,    1.04019186720068E-010 
    6.32251611999993E-008,    1.61159505100072E-010,    1.04063619094167E-010 
    6.32743253999993E-008,    1.61464557349602E-010,    1.04108219372131E-010 
    6.33234895999993E-008,    1.61758277464467E-010,    1.04152978364638E-010 
    6.33726537999993E-008,    1.62040644830384E-010,    1.04197886894905E-010 
    6.34218179999993E-008,    1.62311639629847E-010,    1.04242935799256E-010 
    6.34709821999993E-008,    1.62571242843514E-010,    1.04288115927688E-010 
    6.35201463999993E-008,    1.62819436251545E-010,    1.04333418144439E-010 
    6.35693105999993E-008,    1.63056202434876E-010,    1.04378833328552E-010 
    6.36184747999993E-008,    1.63281524776449E-010,    1.04424352374437E-010 
    6.36676389999994E-008,    1.63495387462370E-010,    1.04469966192432E-010 
    6.37168031999994E-008,    1.63697775483025E-010,    1.04515665709364E-010 
    6.37659673999994E-008,    1.63888674634132E-010,    1.04561441869104E-010 
    6.38151315999994E-008,    1.64068071517734E-010,    1.04607285633121E-010 
    6.38642957999994E-008,    1.64235953543145E-010,    1.04653187981043E-010 
    6.39134599999994E-008,    1.64392308927831E-010,    1.04699139911199E-010 
    6.39626241999994E-008,    1.64537126698237E-010,    1.04745132441178E-010 
    6.40117883999994E-008,    1.64670396690555E-010,    1.04791156608370E-010 
    6.40609525999994E-008,    1.64792109551443E-010,    1.04837203470518E-010 
    6.41101167999994E-008,    1.64902256738676E-010,    1.04883264106256E-010 
    6.41592809999994E-008,    1.65000830521747E-010,    1.04929329615655E-010 
    6.42084451999994E-008,    1.65087823982411E-010,    1.04975391120763E-010 
    6.42576093999994E-008,    1.65163231015170E-010,    1.05021439766141E-010 
    6.43067735999994E-008,    1.65227046327701E-010,    1.05067466719398E-010 
    6.43559377999994E-008,    1.65279265441226E-010,    1.05113463171728E-010 
    6.44051019999994E-008,    1.65319884690830E-010,    1.05159420338436E-010 
    6.44542661999994E-008,    1.65348901225715E-010,    1.05205329459473E-010 
    6.45034303999994E-008,    1.65366313009401E-010,    1.05251181799959E-010 
