001-TIME,002-NumDens-Spec-001,003-NumDens-Spec-002,004-NumDens-Spec-003,005-NumDens-Spec-004,006-NumDens-Spec-005,007-NumDens-Spec-006,008-TempTra-001,009-TempTra-002,010-TempTra-003,011-TempTra-004,012-TempTra-005,013-TempTra-006,014-TempVib001,015-TempVib002,016-TempVib003,017-TempVib004,018-TempVib005,019-XiVibMean001,020-XiVibMean002,021-XiVibMean003,022-XiVibMean004,023-XiVibMean005,024-TempRot001,025-TempRot002,026-TempRot003,027-TempRot004,028-TempRot005,029-TempTotal001,030-TempTotal002,031-TempTotal003,032-TempTotal004,033-TempTotal005,034-TempTotal006
0.3059999999999990E-007,0.4898528633554064E+023,0.8594322587795732E+023,0.1653947876732339E+024,0.4809937689634674E+022,0.7332527279203743E+022,0.3124657648555702E+024,0.2461651304045405E+005,0.2420154456741983E+005,0.2496827105093950E+005,0.2291434065365705E+005,0.2341179807790241E+005,0.2463409661094486E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2472685415080577E+005,0.2209005944358294E+005,0.2096922338375602E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1865906389493520E+001,0.1898876101228365E+001,0.1872231909989105E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2492086640663039E+005,0.2016637768603848E+005,0.2204876735912590E+005,0.2461651304045405E+005,0.2420154456741983E+005,0.2488885391441345E+005,0.2189082121047105E+005,0.2234967913051122E+005,0.2455137951281205E+005
0.3079999999999991E-007,0.4935066141498219E+023,0.8605834405367179E+023,0.1651995872883268E+024,0.4739865756591088E+022,0.7357552969576452E+022,0.3127060114831483E+024,0.2457968258401053E+005,0.2421220111922579E+005,0.2494838151261266E+005,0.2287734298077802E+005,0.2346804859253645E+005,0.2462137125280393E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2471657129457979E+005,0.2228268483664999E+005,0.2103669679006111E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1865851907541242E+001,0.1899735167028666E+001,0.1872632632922252E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2484084162729482E+005,0.1988493765366773E+005,0.2190248116114640E+005,0.2457968258401053E+005,0.2421220111922579E+005,0.2485405915948579E+005,0.2184621591999194E+005,0.2234996706532081E+005,0.2452960531079524E+005
0.3099999999999991E-007,0.4973105190864737E+023,0.8622851874820620E+023,0.1649843663511215E+024,0.4629752718951169E+022,0.7407604350321870E+022,0.3129812940772481E+024,0.2455267301991560E+005,0.2417179949660321E+005,0.2488139206206497E+005,0.2247257657744653E+005,0.2355285984689956E+005,0.2456658692034092E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2471731374304755E+005,0.2265371675704743E+005,0.2101646332589113E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1865855842759278E+001,0.1901349425937009E+001,0.1872512730848187E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2485331325345352E+005,0.1974111393443865E+005,0.2167581480697080E+005,0.2455267301991560E+005,0.2417179949660321E+005,0.2482862309695281E+005,0.2173090792779363E+005,0.2231553585945089E+005,0.2449851447104544E+005
0.3119999999999991E-007,0.5010643726423801E+023,0.8637366775236792E+023,0.1647841608281398E+024,0.4544665371683958E+022,0.7432630040694579E+022,0.3132415612571242E+024,0.2449368557525890E+005,0.2420869472209019E+005,0.2485026325550060E+005,0.2244454192487448E+005,0.2332188448629176E+005,0.2454514877291005E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2470748869751085E+005,0.2254119967012167E+005,0.2107755498981872E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1865803748141584E+001,0.1900865411388729E+001,0.1872874069803374E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2478026388884690E+005,0.1952974612557720E+005,0.2181719906192748E+005,0.2449368557525890E+005,0.2420869472209019E+005,0.2479107309311736E+005,0.2162640421353848E+005,0.2227243744368443E+005,0.2447723979271850E+005
0.3139999999999991E-007,0.5039673527256143E+023,0.8647377051385875E+023,0.1646239964097545E+024,0.4479598576714915E+022,0.7462660869141830E+022,0.3134367616420314E+024,0.2451973094280077E+005,0.2417809286983092E+005,0.2482505727985852E+005,0.2241430517523263E+005,0.2342522812020682E+005,0.2452969130552701E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2468324389247736E+005,0.2264932052341009E+005,0.2099617547405425E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1865675023506686E+001,0.1901330603382705E+001,0.1872392279715306E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2474850326121409E+005,0.1951696899615633E+005,0.2174538378768497E+005,0.2451973094280077E+005,0.2417809286983092E+005,0.2476422047492751E+005,0.2163940671119196E+005,0.2227456212722171E+005,0.2445926733235672E+005
0.3159999999999991E-007,0.5077712576622661E+023,0.8666396576069134E+023,0.1644287960248473E+024,0.4379495815224079E+022,0.7472671145290913E+022,0.3137220545122803E+024,0.2444109945108333E+005,0.2415017222034802E+005,0.2482631387511164E+005,0.2236748271527086E+005,0.2332123577238856E+005,0.2450701023828608E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2460023635916359E+005,0.2254916765130190E+005,0.2112227893342659E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1865232430578365E+001,0.1900899843399250E+001,0.1873137303263306E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2476111993951569E+005,0.1911370228752169E+005,0.2166517693234314E+005,0.2444109945108333E+005,0.2415017222034802E+005,0.2474589780889023E+005,0.2147452728498112E+005,0.2224006054839176E+005,0.2442664394571371E+005
0.3179999999999991E-007,0.5108243918877366E+023,0.8683914559330031E+023,0.1642436059160893E+024,0.4259372501435075E+022,0.7537737940259958E+022,0.3139623011398583E+024,0.2446384991827202E+005,0.2415607954989554E+005,0.2480328711736563E+005,0.2195627260199211E+005,0.2317463192177397E+005,0.2449132258116650E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2457456749893110E+005,0.2243506510002512E+005,0.2133553249350379E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1865094974527300E+001,0.1900404480543286E+001,0.1874377620230026E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2468914581993085E+005,0.1901143634340640E+005,0.2193590431866733E+005,0.2446384991827202E+005,0.2415607954989554E+005,0.2470789638960186E+005,0.2123460865856673E+005,0.2231279069872191E+005,0.2441093877123569E+005
0.3199999999999992E-007,0.5135772178287345E+023,0.8690421238826935E+023,0.1640984569119276E+024,0.4219331396838741E+022,0.7552753354483582E+022,0.3141324758343927E+024,0.2445293902702702E+005,0.2417257438495344E+005,0.2482283824077500E+005,0.2215477983346815E+005,0.2311208152464886E+005,0.2450550016546045E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2448664564857129E+005,0.2225976673650415E+005,0.2108489487785425E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1864622024099435E+001,0.1899633722997401E+001,0.1872917345334401E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2465101229305857E+005,0.1912677195919442E+005,0.2189047134315181E+005,0.2445293902702702E+005,0.2417257438495344E+005,0.2468145769516188E+005,0.2130595519694484E+005,0.2220417399681544E+005,0.2439841476033376E+005
0.3219999999999992E-007,0.5168305575771867E+023,0.8704936139243105E+023,0.1639282822173932E+024,0.4139249187646072E+022,0.7567768768707208E+022,0.3143677173238962E+024,0.2444263478345832E+005,0.2419208465961041E+005,0.2483817141497590E+005,0.2225312828603256E+005,0.2280131026476553E+005,0.2451117023945772E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2445476091481041E+005,0.2211904307699766E+005,0.2080259171746789E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1864449689362721E+001,0.1899006301055740E+001,0.1871231406723064E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2457148491933164E+005,0.1886875618247198E+005,0.2168361688372348E+005,0.2444263478345832E+005,0.2419208465961041E+005,0.2465633271912899E+005,0.2123510155037325E+005,0.2193167695927959E+005,0.2438201080952470E+005
0.3239999999999992E-007,0.5205844111330931E+023,0.8709440763510194E+023,0.1637430921086351E+024,0.4119228635347905E+022,0.7562763630632666E+022,0.3145779331230269E+024,0.2440204532715867E+005,0.2415484920776803E+005,0.2481965922131347E+005,0.2224288460340445E+005,0.2288462249637039E+005,0.2448622797661193E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2440110990653771E+005,0.2201114165510759E+005,0.2114584865044546E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1864158717604096E+001,0.1898519881032854E+001,0.1873275590524403E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2455815320771457E+005,0.1932086435369153E+005,0.2158539536492941E+005,0.2440204532715867E+005,0.2415484920776803E+005,0.2462979554905574E+005,0.2133196324600804E+005,0.2203267690088633E+005,0.2435499111308032E+005
0.3259999999999992E-007,0.5244884188312357E+023,0.8720452067274186E+023,0.1635228660333553E+024,0.4039146426155236E+022,0.7612815011378084E+022,0.3148281900267540E+024,0.2436986414666616E+005,0.2410216454897980E+005,0.2478812992424637E+005,0.2232123819673531E+005,0.2284535228449897E+005,0.2444981529918970E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2440994334875424E+005,0.2208468868267360E+005,0.2123363334243358E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1864206710866714E+001,0.1898851937915072E+001,0.1873787996761233E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2452620902047016E+005,0.1942181238755946E+005,0.2110604539032985E+005,0.2436986414666616E+005,0.2410216454897980E+005,0.2460910563035394E+005,0.2141557676527272E+005,0.2189992984796251E+005,0.2432234897898936E+005
0.3279999999999992E-007,0.5289429917175779E+023,0.8734966967690357E+023,0.1632976348200009E+024,0.3964069355037109E+022,0.7617820149452626E+022,0.3151234931731520E+024,0.2436438598066364E+005,0.2403707681992404E+005,0.2476036581119627E+005,0.2213817509729694E+005,0.2299089556092035E+005,0.2441764879894913E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2442356214059411E+005,0.2216046622637632E+005,0.2131604847097818E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1864280637196175E+001,0.1899191800733963E+001,0.1874265305146914E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2445074341253368E+005,0.1910539247571449E+005,0.2095171481036379E+005,0.2436438598066364E+005,0.2403707681992404E+005,0.2457868015105479E+005,0.2126514093799912E+005,0.2194096964551902E+005,0.2428713566926074E+005
0.3299999999999992E-007,0.5320962287045392E+023,0.8748480840491620E+023,0.1631524858158392E+024,0.3909012836217149E+022,0.7592794459079917E+022,0.3153487243865063E+024,0.2435771872628476E+005,0.2395106493911101E+005,0.2476126490574888E+005,0.2216198861955361E+005,0.2289071037634464E+005,0.2439114744441452E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2435261556871283E+005,0.2223283770492405E+005,0.2123553990850302E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1863894636270671E+001,0.1899514262553558E+001,0.1873799079589318E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2446449622782061E+005,0.1929069804702273E+005,0.2121001842921679E+005,0.2435771872628476E+005,0.2395106493911101E+005,0.2456382354991683E+005,0.2134917744422948E+005,0.2195049657046673E+005,0.2425628345350107E+005
0.3319999999999993E-007,0.5354997225952277E+023,0.8764497282330153E+023,0.1629672957070812E+024,0.3813915212800855E+022,0.7622825287527168E+022,0.3155989812902334E+024,0.2435651253885644E+005,0.2389663428966134E+005,0.2474861284481645E+005,0.2230208609724511E+005,0.2272394755026262E+005,0.2436701112761652E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2435621337435494E+005,0.2221350029055633E+005,0.2084910627090968E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1863914263760488E+001,0.1899428303923807E+001,0.1871512265417264E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2439818264917677E+005,0.1965559416896952E+005,0.2143907113549852E+005,0.2435651253885644E+005,0.2389663428966134E+005,0.2453994774406970E+005,0.2151053555065911E+005,0.2183934732766829E+005,0.2422832992333733E+005
0.3339999999999993E-007,0.5396539871970973E+023,0.8777010127516507E+023,0.1627670901840995E+024,0.3758858693980895E+022,0.7607809873303542E+022,0.3158692587462587E+024,0.2434777027000356E+005,0.2385414403354962E+005,0.2470990773547340E+005,0.2193365664038149E+005,0.2280593525093062E+005,0.2433135251864933E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2439536143412384E+005,0.2223804634506250E+005,0.2074511653154805E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1864127467175795E+001,0.1899537390882454E+001,0.1870882667173540E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2432036566080791E+005,0.1953330176841756E+005,0.2140771309409158E+005,0.2434777027000356E+005,0.2385414403354962E+005,0.2451098390197748E+005,0.2132165762084338E+005,0.2183779263255374E+005,0.2419824644647431E+005
0.3359999999999993E-007,0.5426570700418224E+023,0.8791024514125225E+023,0.1626219411799377E+024,0.3693791899011851E+022,0.7597799597154459E+022,0.3160894848215385E+024,0.2424743026871754E+005,0.2390208318712686E+005,0.2467644706277227E+005,0.2213233928609280E+005,0.2271763896604850E+005,0.2431061567830924E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2436003829865832E+005,0.2216347854730806E+005,0.2055389816692270E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1863935124071049E+001,0.1899205263835431E+001,0.1869708707294583E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2430453272127870E+005,0.1978891104951899E+005,0.2137308072389579E+005,0.2424743026871754E+005,0.2390208318712686E+005,0.2448215704285261E+005,0.2146157845968378E+005,0.2173729441525142E+005,0.2417925435651599E+005
0.3379999999999993E-007,0.5471116429281646E+023,0.8795529138392313E+023,0.1623566688619870E+024,0.3628725104042808E+022,0.7682886944421670E+022,0.3163347365871911E+024,0.2419101177052987E+005,0.2381460959406398E+005,0.2465950342405440E+005,0.2240387623970563E+005,0.2299877954063929E+005,0.2427734870729238E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2435968150956286E+005,0.2186973542571490E+005,0.2048909005756762E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1863933178490730E+001,0.1897875284582718E+001,0.1869305970334654E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2425534632673668E+005,0.1996632719435795E+005,0.2138705653872035E+005,0.2419101177052987E+005,0.2381460959406398E+005,0.2446032284155994E+005,0.2155015962450134E+005,0.2184657820146321E+005,0.2413734374959145E+005
0.3399999999999993E-007,0.5497643661076718E+023,0.8804037873119034E+023,0.1622215301339744E+024,0.3583678861371932E+022,0.7687892082496211E+022,0.3165099164198001E+024,0.2417723228454821E+005,0.2376425146810307E+005,0.2462420708162662E+005,0.2243697532481379E+005,0.2305372881519199E+005,0.2424445309316876E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2436719403858497E+005,0.2172733209907444E+005,0.2029624250518957E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1863974132771070E+001,0.1897217816540012E+001,0.1868092701903096E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2425725308561316E+005,0.1990284915455411E+005,0.2146729428514209E+005,0.2417723228454821E+005,0.2376425146810307E+005,0.2444749113943649E+005,0.2150694813379246E+005,0.2184173161703151E+005,0.2411391136020435E+005
0.3419999999999994E-007,0.5528675517138877E+023,0.8817051232112842E+023,0.1620663708536636E+024,0.3518612066402889E+022,0.7687892082496211E+022,0.3167301424950799E+024,0.2408663503855868E+005,0.2373079362830729E+005,0.2459312820822536E+005,0.2255765969793660E+005,0.2297833214748751E+005,0.2420285513061911E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2436230996279358E+005,0.2189524331415391E+005,0.2042303170848232E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1863947510211302E+001,0.1897992166071566E+001,0.1868892894991402E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2426709558618163E+005,0.1960332703702653E+005,0.2141881304064554E+005,0.2408663503855868E+005,0.2373079362830729E+005,0.2443544950564770E+005,0.2151881734259682E+005,0.2182900267483470E+005,0.2408273514776069E+005
0.3439999999999994E-007,0.5570718676965028E+023,0.8822056370187385E+023,0.1618161139499365E+024,0.3453545271433845E+022,0.7767974291688880E+022,0.3169653839845834E+024,0.2407550793961056E+005,0.2374658645751348E+005,0.2455036729174462E+005,0.2265498054026191E+005,0.2281841106555758E+005,0.2418009760858748E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2439926835147906E+005,0.2169033841441582E+005,0.2046281508381977E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1864148707920017E+001,0.1897045631698528E+001,0.1869141979945571E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2416058963416654E+005,0.1945890674265321E+005,0.2133598448670878E+005,0.2407550793961056E+005,0.2374658645751348E+005,0.2439576309323770E+005,0.2146285884566015E+005,0.2174581764465216E+005,0.2406189424362650E+005
0.3459999999999994E-007,0.5612761836791179E+023,0.8830064591106651E+023,0.1615958878746567E+024,0.3403493890688427E+022,0.7787994843987047E+022,0.3172156408883104E+024,0.2402435087654738E+005,0.2373403203278335E+005,0.2448470541304988E+005,0.2258119840306546E+005,0.2290004020605312E+005,0.2413496387220168E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2439378252662737E+005,0.2175899189322465E+005,0.2044707268294338E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1864118881243132E+001,0.1897364718549618E+001,0.1869043529467237E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2415381527776401E+005,0.1939906175323674E+005,0.2132820273933003E+005,0.2402435087654738E+005,0.2373403203278335E+005,0.2436360154607569E+005,0.2143231049498083E+005,0.2177493771145484E+005,0.2403332193480666E+005
0.3479999999999994E-007,0.5649799858542788E+023,0.8834068701566285E+023,0.1613906772136005E+024,0.3363452786092093E+022,0.7828035948583382E+022,0.3174208515493666E+024,0.2400072712410706E+005,0.2379740894181268E+005,0.2444834202847862E+005,0.2267131562745025E+005,0.2288558679649126E+005,0.2413014153738732E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2432829600140058E+005,0.2163596841444860E+005,0.2050351771680305E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1863761814620067E+001,0.1896791520603504E+001,0.1869395843300946E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2412529015520123E+005,0.1944680586519523E+005,0.2098426384041183E+005,0.2400072712410706E+005,0.2379740894181268E+005,0.2432161255107063E+005,0.2145149372709565E+005,0.2168378155240496E+005,0.2402314307134702E+005
0.3499999999999994E-007,0.5687338394101852E+023,0.8848583601982455E+023,0.1611954768286934E+024,0.3283370576899424E+022,0.7843051362807007E+022,0.3176811187292429E+024,0.2409537299485052E+005,0.2375388136844446E+005,0.2438047445801666E+005,0.2200001554120437E+005,0.2309436447952695E+005,0.2409854944435332E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2431854092343584E+005,0.2206753927430577E+005,0.2050003034870316E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1863708464293657E+001,0.1898774704556255E+001,0.1869374131064885E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2408311536759647E+005,0.1980517261370819E+005,0.2068469217242452E+005,0.2409537299485052E+005,0.2375388136844446E+005,0.2427701082211829E+005,0.2138230099316909E+005,0.2168679436597330E+005,0.2400491561206467E+005
0.3519999999999994E-007,0.5716368194934195E+023,0.8857592850516632E+023,0.1610052815818608E+024,0.3193278091557671E+022,0.7933143848148760E+022,0.3178713139760755E+024,0.2413394518861724E+005,0.2374504514567122E+005,0.2434398193023981E+005,0.2216687629263277E+005,0.2309419313154394E+005,0.2408625274941020E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2422310716708479E+005,0.2204230875765307E+005,0.2067319958428722E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1863184327914293E+001,0.1898660862872931E+001,0.1870443631784552E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2409487611581390E+005,0.1993323644046764E+005,0.2068302497190443E+005,0.2413394518861724E+005,0.2374504514567122E+005,0.2423857552431534E+005,0.2148503509166933E+005,0.2173319393215045E+005,0.2399204701978082E+005
