001-TIME,002-TempTra-001
6.52000000000002E-005,2.87006978678123E+002,
6.56000000000002E-005,2.87360260159523E+002,
6.60000000000002E-005,2.87798071312093E+002,
6.64000000000002E-005,2.88100427986757E+002,
6.68000000000001E-005,2.88438870094832E+002,
6.72000000000001E-005,2.88875599612889E+002,
6.76000000000001E-005,2.89363762633778E+002,
6.80000000000001E-005,2.89732925829422E+002,
6.84000000000001E-005,2.90125603552789E+002,
6.88000000000001E-005,2.90514404998926E+002,
6.92000000000001E-005,2.91019576853319E+002,
6.96000000000001E-005,2.91305535013523E+002,
7.00000000000001E-005,2.91839131746248E+002,
7.04000000000001E-005,2.92215380862415E+002,
7.08000000000001E-005,2.92554197627536E+002,
7.12000000000001E-005,2.92907747681418E+002,
7.16000000000001E-005,2.93271363993171E+002,
7.20000000000001E-005,2.93592063534843E+002,
7.24000000000001E-005,2.93826694122293E+002,
7.28000000000001E-005,2.94289942487550E+002,
7.32000000000001E-005,2.94563812863552E+002,
7.36000000000001E-005,2.94912873537235E+002,
7.40000000000001E-005,2.95179263162809E+002,
7.44000000000001E-005,2.95488967971022E+002,
7.48000000000001E-005,2.96032210114896E+002,
7.52000000000001E-005,2.96300029459969E+002,
7.56000000000001E-005,2.96733972825761E+002,
7.60000000000001E-005,2.97085595755467E+002,
7.64000000000001E-005,2.97422710283582E+002,
7.68000000000001E-005,2.97804581766379E+002,
7.72000000000000E-005,2.98227003189684E+002,
7.76000000000000E-005,2.98608993581825E+002,
7.80000000000000E-005,2.98928209287519E+002,
7.84000000000000E-005,2.99090445866744E+002,
7.88000000000000E-005,2.99574217814305E+002,
7.92000000000000E-005,2.99858200322718E+002,
7.96000000000000E-005,3.00165604488252E+002,
8.00000000000000E-005,3.00615889139044E+002,
8.04000000000000E-005,3.00888409708061E+002,
8.08000000000000E-005,3.01264454850861E+002,
8.12000000000000E-005,3.01482535846991E+002,
8.16000000000000E-005,3.01902327707758E+002,
8.20000000000000E-005,3.02376235856873E+002,
8.24000000000000E-005,3.02867814846824E+002,
8.28000000000000E-005,3.03041948563479E+002,
8.32000000000000E-005,3.03398806738914E+002,
8.36000000000000E-005,3.03590911275523E+002,
8.40000000000000E-005,3.04074594940892E+002,
8.44000000000000E-005,3.04517814922134E+002,
8.48000000000000E-005,3.04870532163803E+002,
8.52000000000000E-005,3.05171830412215E+002,
8.56000000000000E-005,3.05704997684801E+002,
8.60000000000000E-005,3.06019444867858E+002,
8.64000000000000E-005,3.06269220775086E+002,
8.68000000000000E-005,3.06698768951585E+002,
8.72000000000000E-005,3.07097910655834E+002,
8.75999999999999E-005,3.07488112204463E+002,
8.79999999999999E-005,3.07886568815054E+002,
8.83999999999999E-005,3.08266819605087E+002,
8.87999999999999E-005,3.08538575485873E+002,
8.91999999999999E-005,3.08720409977946E+002,
8.95999999999999E-005,3.09096672362991E+002,
8.99999999999999E-005,3.09524279240632E+002,
9.03999999999999E-005,3.10131168529401E+002,
9.07999999999999E-005,3.10437246135861E+002,
9.11999999999999E-005,3.10750213942539E+002,
9.15999999999999E-005,3.11143552954444E+002,
9.19999999999999E-005,3.11646015036444E+002,
9.23999999999999E-005,3.12037823280860E+002,
9.27999999999999E-005,3.12324059860594E+002,
9.31999999999999E-005,3.12525115338174E+002,
9.35999999999999E-005,3.12886220666734E+002,
9.39999999999999E-005,3.13128089948315E+002,
9.43999999999999E-005,3.13520946173133E+002,
9.47999999999999E-005,3.13949134307703E+002,
9.51999999999999E-005,3.14237143642717E+002,
9.55999999999999E-005,3.14507098664695E+002,
9.59999999999999E-005,3.14772048286529E+002,
9.63999999999999E-005,3.14926537177419E+002,
9.67999999999999E-005,3.15280369011180E+002,
9.71999999999999E-005,3.15668243837330E+002,
9.75999999999999E-005,3.16034882953820E+002,
9.79999999999998E-005,3.16448832241211E+002,
9.83999999999998E-005,3.16640534497734E+002,
9.87999999999998E-005,3.16944126261354E+002,
9.91999999999998E-005,3.17322298792077E+002,
9.95999999999998E-005,3.17752050177002E+002,
9.99999999999998E-005,3.18009143746469E+002,
1.00400000000000E-004,3.18342425760897E+002,
1.00800000000000E-004,3.18655066829868E+002,
1.01200000000000E-004,3.18873743721533E+002,
1.01600000000000E-004,3.19051374822586E+002,
1.02000000000000E-004,3.19240689299792E+002,
1.02400000000000E-004,3.19556844129533E+002,
1.02800000000000E-004,3.19946074935304E+002,
1.03200000000000E-004,3.20323093332123E+002,
1.03600000000000E-004,3.20757363195072E+002,
1.04000000000000E-004,3.21076322002145E+002,
1.04400000000000E-004,3.21584161357146E+002,
1.04800000000000E-004,3.21989374005301E+002,
1.05200000000000E-004,3.22057888602045E+002,
1.05600000000000E-004,3.22164148509326E+002,
1.06000000000000E-004,3.22331935132505E+002,
1.06400000000000E-004,3.22519842080086E+002,
1.06800000000000E-004,3.22835680566742E+002,
1.07200000000000E-004,3.23016930538880E+002,
1.07600000000000E-004,3.23404071076751E+002,
1.08000000000000E-004,3.23846986089799E+002,
1.08400000000000E-004,3.24108710383647E+002,
1.08800000000000E-004,3.24448258271333E+002,
1.09200000000000E-004,3.24810235853062E+002,
1.09600000000000E-004,3.25087959969760E+002,
1.10000000000000E-004,3.25316790143390E+002,
1.10400000000000E-004,3.25513569402274E+002,
1.10800000000000E-004,3.25789825213187E+002,
1.11200000000000E-004,3.26052855839756E+002,
1.11600000000000E-004,3.26372022998661E+002,
1.12000000000000E-004,3.26658712546140E+002,
1.12400000000000E-004,3.26866687787576E+002,
1.12800000000000E-004,3.27163037547691E+002,
1.13200000000000E-004,3.27282597987250E+002,
1.13600000000000E-004,3.27536322366875E+002,
1.14000000000000E-004,3.27852706664591E+002,
1.14400000000000E-004,3.28210537069490E+002,
1.14800000000000E-004,3.28407393934043E+002,
1.15200000000000E-004,3.28674124517258E+002,
1.15600000000000E-004,3.28996236944735E+002,
1.16000000000000E-004,3.29256871026781E+002,
1.16400000000000E-004,3.29575319444415E+002,
1.16800000000000E-004,3.29696191556755E+002,
1.17200000000000E-004,3.30073625070622E+002,
1.17600000000000E-004,3.30393490520321E+002,
1.18000000000000E-004,3.30729101182122E+002,
1.18400000000000E-004,3.31082615431616E+002,
1.18800000000000E-004,3.31294223167439E+002,
1.19200000000000E-004,3.31567678972620E+002,
1.19600000000000E-004,3.31759231259673E+002,
1.20000000000000E-004,3.31956920046207E+002,
1.20400000000000E-004,3.32236696023778E+002,
1.20800000000000E-004,3.32634786178297E+002,
1.21200000000000E-004,3.33039114762019E+002,
1.21600000000000E-004,3.33471071958660E+002,
1.22000000000000E-004,3.33629546817081E+002,
1.22400000000000E-004,3.33795155216649E+002,
1.22800000000000E-004,3.34064732531227E+002,
1.23200000000000E-004,3.34301219862005E+002,
1.23600000000000E-004,3.34560752110177E+002,
1.24000000000000E-004,3.34941889297292E+002,
1.24400000000000E-004,3.35288229516269E+002,
1.24800000000000E-004,3.35548027670576E+002,
1.25200000000000E-004,3.35909855261659E+002,
1.25600000000000E-004,3.36099281395151E+002,
1.26000000000000E-004,3.36372955082965E+002,
1.26400000000000E-004,3.36553492388347E+002,
1.26800000000000E-004,3.36826813031123E+002,
1.27200000000000E-004,3.37077421656912E+002,
1.27600000000000E-004,3.37330954708730E+002,
1.28000000000000E-004,3.37610567477970E+002,
1.28400000000000E-004,3.38009926628771E+002,
1.28800000000000E-004,3.38232138024158E+002,
1.29200000000000E-004,3.38670895923903E+002,
1.29600000000000E-004,3.38956641419017E+002,
1.30000000000000E-004,3.39114385077385E+002,
1.30400000000000E-004,3.39436987217826E+002,
1.30800000000000E-004,3.39666243887600E+002,
1.31200000000000E-004,3.40129169003009E+002,
1.31600000000000E-004,3.40323069920849E+002,
1.32000000000000E-004,3.40485217031748E+002,
1.32400000000000E-004,3.40790984640931E+002,
1.32800000000000E-004,3.41174884401578E+002,
1.33200000000000E-004,3.41446704228049E+002,
1.33600000000000E-004,3.41746749899474E+002,
1.34000000000000E-004,3.42216876861147E+002,
1.34400000000000E-004,3.42622683740137E+002,
1.34800000000000E-004,3.42827305653222E+002,
1.35200000000000E-004,3.43100938971276E+002,
1.35600000000000E-004,3.43385942614487E+002,
1.36000000000000E-004,3.43524232668465E+002,
1.36400000000000E-004,3.43624003723827E+002,
1.36800000000000E-004,3.43857922552109E+002,
1.37200000000000E-004,3.44217515892585E+002,
1.37600000000000E-004,3.44656307563959E+002,
1.38000000000000E-004,3.44989081782463E+002,
1.38400000000000E-004,3.45406892052863E+002,
1.38800000000000E-004,3.45678208253034E+002,
1.39200000000000E-004,3.45932218414438E+002,
1.39600000000000E-004,3.46112735278354E+002,
1.40000000000000E-004,3.46366538473844E+002,
1.40400000000000E-004,3.46733023760792E+002,
1.40800000000000E-004,3.47005684299220E+002,
1.41200000000000E-004,3.47234683146906E+002,
1.41600000000000E-004,3.47376297917269E+002,
1.42000000000000E-004,3.47620440368551E+002,
1.42400000000000E-004,3.47943008603895E+002,
1.42800000000000E-004,3.48182706870271E+002,
1.43200000000000E-004,3.48541006614256E+002,
1.43600000000000E-004,3.48959780668996E+002,
1.44000000000000E-004,3.49170055937286E+002,
1.44400000000000E-004,3.49554176749568E+002,
1.44800000000000E-004,3.49761993607591E+002,
1.45200000000000E-004,3.49820479750104E+002,
1.45600000000000E-004,3.50231383764909E+002,
1.46000000000000E-004,3.50371898894095E+002,
1.46400000000000E-004,3.50551444211532E+002,
1.46800000000000E-004,3.50809207575774E+002,
1.47200000000000E-004,3.50938782736608E+002,
1.47600000000000E-004,3.51291141687204E+002,
1.48000000000000E-004,3.51442453280641E+002,
1.48400000000000E-004,3.51777008787573E+002,
1.48800000000000E-004,3.52148505202756E+002,
1.49200000000000E-004,3.52405157937779E+002,
1.49600000000000E-004,3.52663994549913E+002,
1.50000000000000E-004,3.52923020302941E+002,
1.50400000000000E-004,3.53195025065226E+002,
1.50800000000000E-004,3.53515446929180E+002,
1.51200000000000E-004,3.53682082648072E+002,
1.51600000000000E-004,3.54107576328931E+002,
1.52000000000000E-004,3.54324453012253E+002,
1.52400000000000E-004,3.54664191991690E+002,
1.52800000000000E-004,3.54905018737391E+002,
1.53200000000000E-004,3.55103190654511E+002,
1.53600000000000E-004,3.55268497449777E+002,
1.54000000000000E-004,3.55411586669864E+002,
1.54400000000000E-004,3.55776432321137E+002,
1.54800000000000E-004,3.56038288964134E+002,
1.55200000000000E-004,3.56206540415525E+002,
1.55600000000000E-004,3.56400113185436E+002,
1.56000000000000E-004,3.56715522736908E+002,
1.56400000000000E-004,3.56943107356496E+002,
1.56800000000000E-004,3.57033998347968E+002,
1.57200000000000E-004,3.57194303622719E+002,
1.57600000000000E-004,3.57536805156313E+002,
1.58000000000000E-004,3.57923718577375E+002,
1.58400000000000E-004,3.58293090107754E+002,
1.58800000000000E-004,3.58514661288402E+002,
1.59200000000001E-004,3.58852334030746E+002,
1.59600000000001E-004,3.59049421245651E+002,
1.60000000000001E-004,3.59245858429436E+002,
1.60400000000001E-004,3.59424867952408E+002,
1.60800000000001E-004,3.59668502025712E+002,
1.61200000000001E-004,3.59936706684101E+002,
1.61600000000001E-004,3.60299359639262E+002,
1.62000000000001E-004,3.60537981775261E+002,
1.62400000000001E-004,3.60901875419958E+002,
1.62800000000001E-004,3.61228940998627E+002,
1.63200000000001E-004,3.61543336297854E+002,
1.63600000000001E-004,3.61849835247025E+002,
1.64000000000001E-004,3.62063141996651E+002,
1.64400000000001E-004,3.62312102205477E+002,
1.64800000000001E-004,3.62532430663062E+002,
1.65200000000001E-004,3.63091663277745E+002,
1.65600000000001E-004,3.63379739491137E+002,
1.66000000000001E-004,3.63563249446598E+002,
1.66400000000001E-004,3.63913916880625E+002,
1.66800000000001E-004,3.64120328323849E+002,
1.67200000000001E-004,3.64482865839538E+002,
1.67600000000001E-004,3.64846061530852E+002,
1.68000000000001E-004,3.65172463350915E+002,
1.68400000000001E-004,3.65372690234915E+002,
1.68800000000001E-004,3.65518731050617E+002,
1.69200000000001E-004,3.65710994686360E+002,
1.69600000000001E-004,3.66147872737827E+002,
1.70000000000001E-004,3.66368722488065E+002,
1.70400000000001E-004,3.66482216491140E+002,
1.70800000000001E-004,3.66768920913302E+002,
1.71200000000001E-004,3.67097257695895E+002,
1.71600000000001E-004,3.67289907704708E+002,
1.72000000000001E-004,3.67517701301391E+002,
1.72400000000001E-004,3.67790814108155E+002,
1.72800000000001E-004,3.67934183728933E+002,
1.73200000000001E-004,3.68300438992031E+002,
1.73600000000001E-004,3.68539301180599E+002,
1.74000000000001E-004,3.68757829013285E+002,
1.74400000000001E-004,3.68891897002292E+002,
1.74800000000001E-004,3.69236067728869E+002,
1.75200000000001E-004,3.69290327402152E+002,
1.75600000000001E-004,3.69510355643306E+002,
1.76000000000001E-004,3.69785642233316E+002,
1.76400000000001E-004,3.69940451704029E+002,
1.76800000000001E-004,3.70053774825159E+002,
1.77200000000001E-004,3.70324196367106E+002,
1.77600000000001E-004,3.70546293406567E+002,
1.78000000000001E-004,3.70736362098307E+002,
1.78400000000001E-004,3.71067269059530E+002,
1.78800000000001E-004,3.71273561619406E+002,
1.79200000000001E-004,3.71552008621294E+002,
1.79600000000001E-004,3.71705052515242E+002,
1.80000000000001E-004,3.71800063956181E+002,
1.80400000000001E-004,3.71954597327564E+002,
1.80800000000001E-004,3.72130736957440E+002,
1.81200000000001E-004,3.72442120849827E+002,
1.81600000000001E-004,3.72639980868578E+002,
1.82000000000001E-004,3.72872751031556E+002,
1.82400000000001E-004,3.73154990766125E+002,
1.82800000000001E-004,3.73514321319454E+002,
1.83200000000001E-004,3.73852624101260E+002,
1.83600000000001E-004,3.73981413591597E+002,
1.84000000000001E-004,3.74277907479481E+002,
1.84400000000001E-004,3.74461122984685E+002,
1.84800000000001E-004,3.74635302600674E+002,
1.85200000000001E-004,3.74783303900138E+002,
1.85600000000001E-004,3.74968194363940E+002,
1.86000000000001E-004,3.75191995767126E+002,
1.86400000000001E-004,3.75519028878280E+002,
1.86800000000001E-004,3.75731157696131E+002,
1.87200000000001E-004,3.76024760306997E+002,
1.87600000000001E-004,3.76215650214735E+002,
1.88000000000001E-004,3.76429414486127E+002,
1.88400000000001E-004,3.76671811578009E+002,
1.88800000000001E-004,3.76843392864295E+002,
1.89200000000001E-004,3.77199946466141E+002,
1.89600000000001E-004,3.77396481786608E+002,
1.90000000000001E-004,3.77670017217307E+002,
1.90400000000001E-004,3.77858377850042E+002,
1.90800000000001E-004,3.78046737548885E+002,
1.91200000000001E-004,3.78253477330412E+002,
1.91600000000001E-004,3.78541036538028E+002,
1.92000000000001E-004,3.78727012681354E+002,
1.92400000000001E-004,3.78804567952611E+002,
1.92800000000001E-004,3.79191255079506E+002,
1.93200000000001E-004,3.79510858326307E+002,
1.93600000000001E-004,3.79736025364587E+002,
1.94000000000001E-004,3.79993509326148E+002,
1.94400000000001E-004,3.80248034565234E+002,
1.94800000000001E-004,3.80343258640995E+002,
1.95200000000001E-004,3.80482529627395E+002,
1.95600000000001E-004,3.80653302382058E+002,
1.96000000000001E-004,3.80878013921950E+002,
1.96400000000001E-004,3.81071906766828E+002,
1.96800000000001E-004,3.81266746927237E+002,
1.97200000000001E-004,3.81499866935377E+002,
1.97600000000001E-004,3.81760875184387E+002,
1.98000000000001E-004,3.82122344993204E+002,
1.98400000000001E-004,3.82398676579136E+002,
1.98800000000001E-004,3.82594505248696E+002,
1.99200000000001E-004,3.82809723303963E+002,
1.99600000000001E-004,3.83026010533016E+002,
2.00000000000002E-004,3.83325841622049E+002,
2.00400000000002E-004,3.83548053903167E+002,
2.00800000000002E-004,3.83771008112919E+002,
2.01200000000002E-004,3.83987120215364E+002,
2.01600000000002E-004,3.84170763290350E+002,
2.02000000000002E-004,3.84428469988271E+002,
2.02400000000002E-004,3.84720535173968E+002,
2.02800000000002E-004,3.84994107662513E+002,
2.03200000000002E-004,3.85311392133477E+002,
2.03600000000002E-004,3.85503670017269E+002,
2.04000000000002E-004,3.85801119914800E+002,
2.04400000000002E-004,3.85906520233339E+002,
2.04800000000002E-004,3.86140889888076E+002,
2.05200000000002E-004,3.86451997359394E+002,
2.05600000000002E-004,3.86664985271952E+002,
2.06000000000002E-004,3.86957506875804E+002,
2.06400000000002E-004,3.87321847427777E+002,
2.06800000000002E-004,3.87580653048336E+002,
2.07200000000002E-004,3.87843622755636E+002,
2.07600000000002E-004,3.88060776689486E+002,
2.08000000000002E-004,3.88165898984315E+002,
2.08400000000002E-004,3.88371295444447E+002,
2.08800000000002E-004,3.88457374173296E+002,
2.09200000000002E-004,3.88727256034954E+002,
2.09600000000002E-004,3.88839841415566E+002,
2.10000000000002E-004,3.88969242520132E+002,
2.10400000000002E-004,3.89308677641873E+002,
2.10800000000002E-004,3.89570964064160E+002,
2.11200000000002E-004,3.89929432538619E+002,
2.11600000000002E-004,3.90241307034041E+002,
2.12000000000002E-004,3.90523623447616E+002,
2.12400000000002E-004,3.90756302847098E+002,
2.12800000000002E-004,3.90993592644715E+002,
2.13200000000002E-004,3.91289883241178E+002,
2.13600000000002E-004,3.91622089948474E+002,
2.14000000000002E-004,3.92031777696136E+002,
2.14400000000002E-004,3.92157286202015E+002,
2.14800000000002E-004,3.92467205082840E+002,
2.15200000000002E-004,3.92701554947016E+002,
2.15600000000002E-004,3.93091445022122E+002,
2.16000000000002E-004,3.93441293775734E+002,
2.16400000000002E-004,3.93781782570909E+002,
2.16800000000002E-004,3.93994734317959E+002,
2.17200000000002E-004,3.94337872774875E+002,
2.17600000000002E-004,3.94663825732704E+002,
2.18000000000002E-004,3.94815380418161E+002,
2.18400000000002E-004,3.94867844428720E+002,
2.18800000000002E-004,3.95061097075326E+002,
2.19200000000002E-004,3.95074696663642E+002,
2.19600000000002E-004,3.95419686767457E+002,
2.20000000000002E-004,3.95642311992938E+002,
2.20400000000002E-004,3.95810505559886E+002,
2.20800000000002E-004,3.96185570144367E+002,
2.21200000000002E-004,3.96416160084079E+002,
2.21600000000002E-004,3.96567605837998E+002,
2.22000000000002E-004,3.96843723514640E+002,
2.22400000000002E-004,3.97041726835495E+002,
2.22800000000002E-004,3.97170210406734E+002,
2.23200000000002E-004,3.97452447645620E+002,
2.23600000000002E-004,3.97688111081203E+002,
2.24000000000002E-004,3.97978869574954E+002,
2.24400000000002E-004,3.98189242157673E+002,
2.24800000000002E-004,3.98440593705754E+002,
2.25200000000002E-004,3.98815969766865E+002,
2.25600000000002E-004,3.99272327665086E+002,
2.26000000000002E-004,3.99567390176479E+002,
2.26400000000002E-004,3.99842746583733E+002,
2.26800000000002E-004,4.00091734193927E+002,
2.27200000000002E-004,4.00274526480420E+002,
2.27600000000002E-004,4.00469516702966E+002,
2.28000000000002E-004,4.00703833706932E+002,
2.28400000000002E-004,4.00827363068098E+002,
2.28800000000002E-004,4.01060178303485E+002,
2.29200000000002E-004,4.01313021258046E+002,
2.29600000000002E-004,4.01386766415476E+002,
2.30000000000002E-004,4.01547286185839E+002,
2.30400000000002E-004,4.01734736505518E+002,
2.30800000000002E-004,4.01921266062650E+002,
2.31200000000002E-004,4.02166073292011E+002,
2.31600000000002E-004,4.02432242881093E+002,
2.32000000000002E-004,4.02698574539218E+002,
2.32400000000002E-004,4.02782960141983E+002,
2.32800000000002E-004,4.02936710845157E+002,
2.33200000000002E-004,4.03041876985999E+002,
2.33600000000002E-004,4.03206644740075E+002,
2.34000000000002E-004,4.03432881829938E+002,
2.34400000000002E-004,4.03717241042580E+002,
2.34800000000002E-004,4.03910184411752E+002,
2.35200000000002E-004,4.04129498463207E+002,
2.35600000000002E-004,4.04408244026325E+002,
2.36000000000002E-004,4.04636967886196E+002,
2.36400000000002E-004,4.04819669876804E+002,
2.36800000000002E-004,4.05069167582601E+002,
2.37200000000002E-004,4.05206934767372E+002,
2.37600000000002E-004,4.05234996738621E+002,
2.38000000000002E-004,4.05295646640777E+002,
2.38400000000002E-004,4.05537071641439E+002,
2.38800000000002E-004,4.05760788622492E+002,
2.39200000000002E-004,4.05971287793737E+002,
2.39600000000002E-004,4.06197829369343E+002,
2.40000000000002E-004,4.06246261716015E+002,
2.40400000000002E-004,4.06712575125368E+002,
2.40800000000002E-004,4.07017210063282E+002,
2.41200000000003E-004,4.07066375245484E+002,
2.41600000000003E-004,4.07324512441124E+002,
2.42000000000003E-004,4.07632143975285E+002,
2.42400000000003E-004,4.07695973660757E+002,
2.42800000000003E-004,4.07884546670121E+002,
2.43200000000003E-004,4.08181889965869E+002,
2.43600000000003E-004,4.08313600484249E+002,
2.44000000000003E-004,4.08618273469295E+002,
2.44400000000003E-004,4.08867788985502E+002,
2.44800000000003E-004,4.09139809925964E+002,
2.45200000000003E-004,4.09157946475961E+002,
2.45600000000003E-004,4.09226398164176E+002,
2.46000000000003E-004,4.09337932693652E+002,
2.46400000000003E-004,4.09683923930178E+002,
2.46800000000003E-004,4.09804118047780E+002,
2.47200000000003E-004,4.09924414239932E+002,
2.47600000000003E-004,4.09978151398164E+002,
2.48000000000003E-004,4.10209270374847E+002,
2.48400000000003E-004,4.10558526272587E+002,
2.48800000000003E-004,4.10786702512860E+002,
2.49200000000003E-004,4.10869919967890E+002,
2.49600000000003E-004,4.11271583109851E+002,
2.50000000000003E-004,4.11602251383764E+002,
2.50400000000003E-004,4.11682000237284E+002,
2.50800000000003E-004,4.11835415709471E+002,
2.51200000000003E-004,4.11991432694686E+002,
2.51600000000003E-004,4.12122896269521E+002,
2.52000000000003E-004,4.12277066565797E+002,
2.52400000000003E-004,4.12581160765928E+002,
2.52800000000003E-004,4.12853652728401E+002,
2.53200000000003E-004,4.13083231853265E+002,
2.53600000000003E-004,4.13407279282449E+002,
2.54000000000003E-004,4.13801854027199E+002,
2.54400000000003E-004,4.13877322674349E+002,
2.54800000000003E-004,4.13959269103602E+002,
2.55200000000003E-004,4.14326883608941E+002,
2.55600000000003E-004,4.14513508573479E+002,
2.56000000000003E-004,4.14608610997755E+002,
2.56400000000003E-004,4.14756409204989E+002,
2.56800000000003E-004,4.14840384287827E+002,
2.57200000000003E-004,4.14987837139285E+002,
2.57600000000003E-004,4.15249886219682E+002,
2.58000000000003E-004,4.15492879495195E+002,
2.58400000000003E-004,4.15681553985300E+002,
2.58800000000003E-004,4.15868632794094E+002,
2.59200000000003E-004,4.16268700915619E+002,
2.59600000000003E-004,4.16425773912656E+002,
2.60000000000003E-004,4.16659879844842E+002,
2.60400000000003E-004,4.17107041865657E+002,
2.60800000000003E-004,4.17280010546678E+002,
2.61200000000003E-004,4.17393323153984E+002,
2.61600000000003E-004,4.17683076820772E+002,
2.62000000000003E-004,4.17860550560074E+002,
2.62400000000003E-004,4.18140014272328E+002,
2.62800000000003E-004,4.18472077781642E+002,
2.63200000000003E-004,4.18711001114711E+002,
2.63600000000003E-004,4.18868628273878E+002,
2.64000000000003E-004,4.19153337678151E+002,
2.64400000000003E-004,4.19534637576246E+002,
2.64800000000003E-004,4.19650977058158E+002,
2.65200000000003E-004,4.19728921548421E+002,
2.65600000000003E-004,4.20087994054029E+002,
2.66000000000003E-004,4.20392514311445E+002,
2.66400000000003E-004,4.20596733025131E+002,
2.66800000000003E-004,4.20820632529662E+002,
2.67200000000003E-004,4.21127033217130E+002,
2.67600000000003E-004,4.21252389032073E+002,
2.68000000000003E-004,4.21487495790053E+002,
2.68400000000003E-004,4.21737354207463E+002,
2.68800000000003E-004,4.21827335847477E+002,
2.69200000000003E-004,4.21978203295313E+002,
2.69600000000003E-004,4.22275816367397E+002,
2.70000000000003E-004,4.22388428660572E+002,
2.70400000000003E-004,4.22711050464432E+002,
2.70800000000003E-004,4.22819406977068E+002,
2.71200000000003E-004,4.23218710510134E+002,
2.71600000000003E-004,4.23438643662668E+002,
2.72000000000003E-004,4.23595041275502E+002,
2.72400000000003E-004,4.23778666497670E+002,
2.72800000000003E-004,4.23961599118021E+002,
2.73200000000003E-004,4.24140259466031E+002,
2.73600000000003E-004,4.24547985956526E+002,
2.74000000000003E-004,4.24791573302338E+002,
2.74400000000003E-004,4.25127648966615E+002,
2.74800000000003E-004,4.25412738764393E+002,
2.75200000000003E-004,4.25721352797066E+002,
2.75600000000003E-004,4.26136980579100E+002,
2.76000000000003E-004,4.26474665308973E+002,
2.76400000000003E-004,4.26765191264578E+002,
2.76800000000003E-004,4.27283985687786E+002,
2.77200000000003E-004,4.27500576509239E+002,
2.77600000000003E-004,4.27693447156404E+002,
2.78000000000003E-004,4.28023141222778E+002,
2.78400000000003E-004,4.28308573476017E+002,
2.78800000000003E-004,4.28666920019675E+002,
2.79200000000003E-004,4.28803351907515E+002,
2.79600000000003E-004,4.28830723451933E+002,
2.80000000000003E-004,4.28733890415070E+002,
2.80400000000003E-004,4.28719697783322E+002,
2.80800000000003E-004,4.28817764913605E+002,
2.81200000000003E-004,4.29041762543324E+002,
2.81600000000003E-004,4.29454791007287E+002,
2.82000000000003E-004,4.29959291956115E+002,
2.82400000000004E-004,4.30280483526239E+002,
2.82800000000004E-004,4.30559555075554E+002,
2.83200000000004E-004,4.30890856410766E+002,
2.83600000000004E-004,4.31100072530637E+002,
2.84000000000004E-004,4.31574235822924E+002,
2.84400000000004E-004,4.31596471280798E+002,
2.84800000000004E-004,4.31731255009314E+002,
2.85200000000004E-004,4.32019247840833E+002,
2.85600000000004E-004,4.32260659507129E+002,
2.86000000000004E-004,4.32644350717019E+002,
2.86400000000004E-004,4.32940067118031E+002,
2.86800000000004E-004,4.33197192429648E+002,
2.87200000000004E-004,4.33271465319553E+002,
2.87600000000004E-004,4.33476799178021E+002,
2.88000000000004E-004,4.33693636733075E+002,
2.88400000000004E-004,4.33799219079025E+002,
2.88800000000004E-004,4.34068794018899E+002,
2.89200000000004E-004,4.34457921126477E+002,
2.89600000000004E-004,4.34828141977877E+002,
2.90000000000004E-004,4.34945391282090E+002,
2.90400000000004E-004,4.35256698547974E+002,
2.90800000000004E-004,4.35448949572415E+002,
2.91200000000004E-004,4.35801153587566E+002,
2.91600000000004E-004,4.35878061192260E+002,
2.92000000000004E-004,4.35990188922185E+002,
2.92400000000004E-004,4.36321648398018E+002,
2.92800000000004E-004,4.36437601452378E+002,
2.93200000000004E-004,4.36483783345668E+002,
2.93600000000004E-004,4.36688673504306E+002,
2.94000000000004E-004,4.36965785100672E+002,
2.94400000000004E-004,4.37128161968851E+002,
2.94800000000004E-004,4.37276298514427E+002,
2.95200000000004E-004,4.37322329916902E+002,
2.95600000000004E-004,4.37575194155247E+002,
2.96000000000004E-004,4.37774391986450E+002,
2.96400000000004E-004,4.38085851952938E+002,
2.96800000000004E-004,4.38285325768595E+002,
2.97200000000004E-004,4.38889244877322E+002,
2.97600000000004E-004,4.39123689908173E+002,
2.98000000000004E-004,4.39398740876306E+002,
2.98400000000004E-004,4.39588390640349E+002,
2.98800000000004E-004,4.39745815291026E+002,
2.99200000000004E-004,4.40090823766914E+002,
2.99600000000004E-004,4.40468505697650E+002,
3.00000000000004E-004,4.40741207889230E+002,
3.00400000000004E-004,4.41017874120807E+002,
3.00800000000004E-004,4.41135440909229E+002,
3.01200000000004E-004,4.41418098416304E+002,
3.01600000000004E-004,4.41606577665251E+002,
3.02000000000004E-004,4.41647628059177E+002,
3.02400000000004E-004,4.41843961253581E+002,
3.02800000000004E-004,4.41873620657144E+002,
3.03200000000004E-004,4.42126218512938E+002,
3.03600000000004E-004,4.42236700517530E+002,
3.04000000000004E-004,4.42380495557441E+002,
3.04400000000004E-004,4.42641845876426E+002,
3.04800000000004E-004,4.42741366167242E+002,
3.05200000000004E-004,4.43133187902765E+002,
3.05600000000004E-004,4.43392805131855E+002,
3.06000000000004E-004,4.43586273184483E+002
3.06400000000004E-004,4.43736456730508E+002
3.06800000000004E-004,4.43858503429576E+002
3.07200000000004E-004,4.43973382669705E+002
3.07600000000004E-004,4.44111272522727E+002
3.08000000000004E-004,4.44371709373552E+002
