001-TIME,002-TempTra-001,003-TempTra-002,004-TempTra-003,005-TempVib001,006-TempVib002,007-XiVibMean001,008-XiVibMean002,009-TempRot001,010-TempRot002,011-TempTotal001,012-TempTotal002,013-TempTotal003
4.65000000000000E-007,5.04021168698853E+003,5.02160559060025E+003,5.03090868535736E+003,5.35649357805894E+003,4.69487170122144E+003,1.43294960313877E+000,1.55480483321382E+000,5.01637848391075E+003,5.03631096785499E+003,5.10325424586943E+003,4.94859095659523E+003,5.02592298828729E+003
4.70000000000000E-007,5.02457303008932E+003,5.03410961740231E+003,5.02934129987989E+003,5.35135385837552E+003,4.69685535347711E+003,1.43246800916914E+000,1.55497655745919E+000,5.01799812633172E+003,5.04240394451873E+003,5.09530066905559E+003,4.95663659890675E+003,5.02596898099704E+003
4.75000000000000E-007,5.02092886914687E+003,5.03472622122679E+003,5.02782751065806E+003,5.34329223453189E+003,4.70691305709577E+003,1.43171100499987E+000,1.55584523124233E+000,5.01298218800757E+003,5.04972812079945E+003,5.09021646854390E+003,4.96150564751361E+003,5.02586138013597E+003
4.80000000000000E-007,5.02322620341251E+003,5.03031856198142E+003,5.02677236494787E+003,5.33595265893334E+003,4.71485988978419E+003,1.43102006945775E+000,1.55652921511362E+000,5.01728016155623E+003,5.04801654033104E+003,5.09096440756725E+003,4.96082681294957E+003,5.02589593593621E+003
4.85000000000000E-007,5.02751188018633E+003,5.03084960076510E+003,5.02918073212285E+003,5.32879552297893E+003,4.72239730500587E+003,1.43034471177689E+000,1.55717603162976E+000,5.01860089323981E+003,5.03903441616152E+003,5.09175687945730E+003,4.96009583590860E+003,5.02592668717329E+003
4.90000000000000E-007,5.03433464637480E+003,5.03359582266898E+003,5.03396523637085E+003,5.31534981665265E+003,4.73087551411612E+003,1.42907167322720E+000,1.55790134775268E+000,5.01017656645065E+003,5.03768996756168E+003,5.08928420638889E+003,4.96292990954725E+003,5.02610737417793E+003
4.95000000000000E-007,5.02673292633028E+003,5.02981086812599E+003,5.02827188952539E+003,5.30984168071776E+003,4.74066444912246E+003,1.42854854264189E+000,1.55873587000318E+000,5.02556897234592E+003,5.03517704185856E+003,5.08928307864747E+003,4.96272926029195E+003,5.02600648617888E+003
5.00000000000000E-007,5.01240302472057E+003,5.04017009461657E+003,5.02628649017967E+003,5.30473680856061E+003,4.74550530053592E+003,1.42806286740258E+000,1.55914740598286E+000,5.02962448914642E+003,5.03714586864967E+003,5.08270631200369E+003,4.96920442294489E+003,5.02595565152016E+003
5.05000000000000E-007,5.02078715455222E+003,5.04042417387403E+003,5.03060561507020E+003,5.30024826578595E+003,4.74650943205567E+003,1.42763515678877E+000,1.55923267498025E+000,5.02565696115675E+003,5.03140546824372E+003,5.08437323412768E+003,4.96780609429605E+003,5.02608995592872E+003
5.10000000000000E-007,5.03288497546603E+003,5.02605639842443E+003,5.02947070403419E+003,5.29118861799447E+003,4.75362304411882E+003,1.42676994504799E+000,1.55983581369453E+000,5.03337273789321E+003,5.02906035749955E+003,5.09038126082709E+003,4.96219147914307E+003,5.02628669078836E+003
5.15000000000000E-007,5.03705544548698E+003,5.01665436911594E+003,5.02685495835648E+003,5.28767516490084E+003,4.76191537492689E+003,1.42643371024062E+000,1.56053682741279E+000,5.03505631825174E+003,5.03055507762706E+003,5.09206171765769E+003,4.96029798022365E+003,5.02618017868801E+003
5.20000000000000E-007,5.02093274914500E+003,5.02951153988414E+003,5.02522212304559E+003,5.28271777910790E+003,4.76897950967574E+003,1.42595863050012E+000,1.56113226674154E+000,5.04595406927242E+003,5.02226612350006E+003,5.08681198793388E+003,4.96531289633883E+003,5.02606274619574E+003
5.25000000000000E-007,5.02202945794255E+003,5.03030873763329E+003,5.02616907706848E+003,5.27744542720110E+003,4.77310880201077E+003,1.42545251499021E+000,1.56147958573870E+000,5.04242669938223E+003,5.02392687976931E+003,5.08504102291530E+003,4.96715588327458E+003,5.02609874811018E+003
5.30000000000000E-007,5.02254309843737E+003,5.03513352801337E+003,5.02883828171700E+003,5.27491772236181E+003,4.77782448288115E+003,1.42520955784703E+000,1.56187555975298E+000,5.03073988654558E+003,5.02557543176659E+003,5.08107508856247E+003,4.97097490483387E+003,5.02602527223105E+003
5.35000000000000E-007,5.02487172050609E+003,5.03748785219429E+003,5.03117975477750E+003,5.26861624241010E+003,4.78118078824479E+003,1.42460299174970E+000,1.56215695543587E+000,5.02427725701083E+003,5.02781959684248E+003,5.07873500958106E+003,4.97352589940497E+003,5.02613071778567E+003
5.40000000000000E-007,5.02283197749187E+003,5.03626669227807E+003,5.02954930126372E+003,5.26269356689513E+003,4.78948906342997E+003,1.42403173747546E+000,1.56285198795928E+000,5.02613440254789E+003,5.02836636556057E+003,5.07703086383804E+003,4.97509244029117E+003,5.02606190717215E+003
5.45000000000000E-007,5.03467193121300E+003,5.03681973249261E+003,5.03574582647779E+003,5.26051238114173E+003,4.79674997260555E+003,1.42382107593414E+000,1.56345761168494E+000,5.01973468908789E+003,5.01115306004770E+003,5.08007822517867E+003,4.97181249643444E+003,5.02594563174859E+003
5.50000000000000E-007,5.03639316693896E+003,5.03441350984126E+003,5.03540334334433E+003,5.25300016952976E+003,4.80396275134104E+003,1.42309437416668E+000,1.56405757410451E+000,5.02946705307495E+003,5.00265805925778E+003,5.08222776968870E+003,4.96982706301760E+003,5.02602769764324E+003
5.55000000000000E-007,5.03325025821570E+003,5.04595466830437E+003,5.03960243146642E+003,5.24588761656549E+003,4.80940364397482E+003,1.42240466746394E+000,1.56450906819144E+000,5.03074402150788E+003,4.99035480282099E+003,5.07956373626313E+003,4.97263830166967E+003,5.02610128655427E+003
5.60000000000000E-007,5.03121244808209E+003,5.04675221195313E+003,5.03898229112834E+003,5.24644286982059E+003,4.81173840473144E+003,1.42245856902253E+000,1.56470252591352E+000,5.03826262294520E+003,4.98183933326241E+003,5.08107757434186E+003,4.97096013254028E+003,5.02601912901714E+003
5.65000000000000E-007,5.04082666485970E+003,5.03777907198435E+003,5.03930287604882E+003,5.24486126178990E+003,4.81534621592953E+003,1.42230500733096E+000,1.56500113301248E+000,5.03213840421966E+003,4.98498663982723E+003,5.08330719284632E+003,4.96867130994942E+003,5.02598953828163E+003
5.70000000000000E-007,5.04693321643225E+003,5.02958998606913E+003,5.03826164465325E+003,5.23515490355953E+003,4.82523206384955E+003,1.42136083174118E+000,1.56581727338934E+000,5.03022182337849E+003,4.98967171357404E+003,5.08339093213983E+003,4.96869525005873E+003,5.02604337813270E+003
5.74999999999999E-007,5.04326059742935E+003,5.02825539969210E+003,5.03575803611221E+003,5.23206952470159E+003,4.83357907680792E+003,1.42106006769038E+000,1.56650400974431E+000,5.02402911299923E+003,4.99822282033542E+003,5.07905622240198E+003,4.97266624622900E+003,5.02586150056334E+003
5.79999999999999E-007,5.05176728699542E+003,5.01281448186776E+003,5.03229098191352E+003,5.22826602810581E+003,4.83762305474486E+003,1.42068887708900E+000,1.56683594629199E+000,5.02555084773969E+003,5.00662759012979E+003,5.08265445869937E+003,4.96912981982953E+003,5.02589242336725E+003
5.84999999999999E-007,5.05386594638061E+003,5.01028051040216E+003,5.03207333746678E+003,5.22341699536694E+003,4.84018186945290E+003,1.42021497014489E+000,1.56704571758726E+000,5.02666422896686E+003,5.00854668912274E+003,5.08289854170856E+003,4.96916308849924E+003,5.02603109973428E+003
5.89999999999999E-007,5.04955995505914E+003,5.01375211334260E+003,5.03165612381232E+003,5.21368384559755E+003,4.84276342082277E+003,1.41926141865727E+000,1.56725714854235E+000,5.03015890630139E+003,5.01311464752100E+003,5.07980215825737E+003,4.97275201600750E+003,5.02627735503239E+003
5.94999999999999E-007,5.04498579185513E+003,5.01870460253824E+003,5.03184526296708E+003,5.21135363208471E+003,4.84395309449058E+003,1.41903267036072E+000,1.56735451470328E+000,5.01983794062436E+003,5.02398397274413E+003,5.07392873507762E+003,4.97860644366950E+003,5.02626782792380E+003
5.99999999999999E-007,5.04209417344935E+003,5.01881674799157E+003,5.03045551897373E+003,5.20719652117015E+003,4.84887500638235E+003,1.41862414135045E+000,1.56775687570496E+000,5.02546861331119E+003,5.02167002370569E+003,5.07340416318677E+003,4.97911966611369E+003,5.02626215060332E+003
6.04999999999999E-007,5.04227409007721E+003,5.02282553319754E+003,5.03254986030865E+003,5.19835178660187E+003,4.84927724165335E+003,1.41775306310444E+000,1.56778972516899E+000,5.02258176095796E+003,5.02635479505441E+003,5.07061656014470E+003,4.98247273329375E+003,5.02654486730490E+003
6.09999999999999E-007,5.02665892940449E+003,5.03836708248964E+003,5.03251297664665E+003,5.19377960518199E+003,4.85292589470987E+003,1.41730176076029E+000,1.56808747452310E+000,5.02266859483627E+003,5.02723565910832E+003,5.06232497214881E+003,4.99070467668352E+003,5.02651500365062E+003
6.14999999999999E-007,5.03542954741323E+003,5.03648754220251E+003,5.03595854216017E+003,5.19120515479610E+003,4.85110481552674E+003,1.41704734339481E+000,1.56793891577106E+000,5.01032369252359E+003,5.03346746783592E+003,5.06200402812107E+003,4.99131219206528E+003,5.02665828700410E+003
6.19999999999999E-007,5.02908242626825E+003,5.04375382211932E+003,5.03641808747766E+003,5.18876810056421E+003,4.85398643104541E+003,1.41680630239212E+000,1.56817394351074E+000,5.02263687615718E+003,5.01939232659455E+003,5.06233145381683E+003,4.99102816776880E+003,5.02667998923393E+003
6.24999999999999E-007,5.01629937891076E+003,5.04427866582282E+003,5.03028895234681E+003,5.18486065652271E+003,4.85429011858806E+003,1.41641942003029E+000,1.56819869781701E+000,5.03305862843105E+003,5.03079282000376E+003,5.05873300868024E+003,4.99481130057399E+003,5.02677231459535E+003
6.29999999999999E-007,5.02149508772122E+003,5.03699583092901E+003,5.02924542053350E+003,5.18148752784707E+003,4.85865448043097E+003,1.41608503434546E+000,1.56855413656675E+000,5.02695571473115E+003,5.03891861819036E+003,5.05850896032722E+003,4.99499381910330E+003,5.02675154866604E+003
6.34999999999999E-007,5.03455876770267E+003,5.02395520855309E+003,5.02925701466398E+003,5.18175914085450E+003,4.86163781442065E+003,1.41611197391060E+000,1.56879676870078E+000,5.02663995037681E+003,5.03612892514954E+003,5.06457921889117E+003,4.98889618962845E+003,5.02673789366152E+003
6.39999999999999E-007,5.02760756945850E+003,5.03269005863928E+003,5.03014880132963E+003,5.17420514918663E+003,4.86734475783528E+003,1.41536182778644E+000,1.56926015574639E+000,5.01796860596776E+003,5.04363827029494E+003,5.05694507160786E+003,4.99652565602044E+003,5.02673551501767E+003
6.44999999999999E-007,5.02785053995457E+003,5.03290090171712E+003,5.03037570819698E+003,5.16985062040236E+003,4.87057758832577E+003,1.41492854002609E+000,1.56952221365577E+000,5.02847704763350E+003,5.03367714858847E+003,5.05936655460820E+003,4.99435661429651E+003,5.02686174714396E+003
6.49999999999999E-007,5.02778604945530E+003,5.03073753296403E+003,5.02926178382339E+003,5.16483654791421E+003,4.87416855907631E+003,1.41442884186570E+000,1.56981293206116E+000,5.03000748645707E+003,5.03679307820037E+003,5.05869933210358E+003,4.99516986735281E+003,5.02693475871482E+003
6.54999999999999E-007,5.02110041990821E+003,5.03147593854015E+003,5.02628815325877E+003,5.16257642176621E+003,4.87929076130582E+003,1.41420332473165E+000,1.57022694216365E+000,5.02724486980738E+003,5.04560721545394E+003,5.05420893257054E+003,4.99940661832968E+003,5.02680791259647E+003
6.59999999999999E-007,5.03215319167254E+003,5.02602831750488E+003,5.02909076991660E+003,5.15603750554213E+003,4.88707767008472E+003,1.41354990236804E+000,1.57085481797209E+000,5.02090384662368E+003,5.04221491257053E+003,5.05594936882885E+003,4.99773700549468E+003,5.02684333284199E+003
6.64999999999999E-007,5.03967789040486E+003,5.01383377452312E+003,5.02675589714058E+003,5.15275655680031E+003,4.89009424826669E+003,1.41322150192346E+000,1.57109756218146E+000,5.02736590007950E+003,5.04297984871683E+003,5.06075641109335E+003,4.99311962161769E+003,5.02693818562099E+003
6.69999999999999E-007,5.03968644613111E+003,5.01467526276851E+003,5.02718091704193E+003,5.14886753694930E+003,4.89594293971749E+003,1.41283176843551E+000,1.57156743074957E+000,5.02335006644647E+003,5.04347298611194E+003,5.05864558284970E+003,4.99504518112410E+003,5.02684554115105E+003
6.74999999999999E-007,5.04080163475167E+003,5.02050742816227E+003,5.03065458224455E+003,5.14363527564471E+003,4.89590659184068E+003,1.41230661873492E+000,1.57156451381275E+000,5.01729618219088E+003,5.04444330230664E+003,5.05611932499644E+003,4.99799429538321E+003,5.02705695565150E+003
6.79999999999998E-007,5.04331525890168E+003,5.01397708709326E+003,5.02864624641815E+003,5.14511311345289E+003,4.89535147794892E+003,1.41245503951408E+000,1.57151996072116E+000,5.02439768832000E+003,5.04230719251336E+003,5.05983775315019E+003,4.99423092447663E+003,5.02703450299877E+003
6.84999999999998E-007,5.03143308205983E+003,5.02621527287009E+003,5.02882419052287E+003,5.14279557322396E+003,4.90009372373540E+003,1.41222225365854E+000,1.57190027422668E+000,5.03090895654560E+003,5.03302606889352E+003,5.05579598325641E+003,4.99812158642936E+003,5.02695892917682E+003
6.89999999999998E-007,5.02755893278683E+003,5.02760401362904E+003,5.02758147309512E+003,5.14079552338078E+003,4.90248668714963E+003,1.41202121216434E+000,1.57209192816899E+000,5.03075461502330E+003,5.03644485278239E+003,5.05349207100997E+003,5.00036546269545E+003,5.02692889980551E+003
6.94999999999998E-007,5.03095947994042E+003,5.03293397685108E+003,5.03194672345445E+003,5.14046249394641E+003,4.90711758364896E+003,1.41198772348143E+000,1.57246233608087E+000,5.01504055114574E+003,5.03484938112070E+003,5.05010784066196E+003,5.00341524838800E+003,5.02676166137623E+003
6.99999999999998E-007,5.02514711239586E+003,5.03688528637697E+003,5.03101617001087E+003,5.14112462348382E+003,4.90531630599259E+003,1.41205430203377E+000,1.57231833437853E+000,5.02327591794540E+003,5.03045488289944E+003,5.05010388085605E+003,5.00345277202362E+003,5.02677844318727E+003
7.04999999999998E-007,5.02782068248128E+003,5.03320209168142E+003,5.03051137361402E+003,5.13213192330249E+003,4.90987084346758E+003,1.41114879663282E+000,1.57268225726939E+000,5.02594145485386E+003,5.03344762447747E+003,5.05019424317303E+003,5.00376665076585E+003,5.02698056315751E+003
7.09999999999998E-007,5.01505109423641E+003,5.03961081252168E+003,5.02733089191675E+003,5.12977114946820E+003,4.91312936442246E+003,1.41091062713861E+000,1.57294224693119E+000,5.03177044648263E+003,5.03634078280997E+003,5.04551454333491E+003,5.00834808954741E+003,5.02693140945263E+003
7.14999999999998E-007,5.00655261981490E+003,5.04274481078131E+003,5.02464862472479E+003,5.12601801976508E+003,4.91721101914140E+003,1.41053159748823E+000,1.57326746963537E+000,5.03031939431054E+003,5.04534398876091E+003,5.04025392323133E+003,5.01348997280976E+003,5.02687201499908E+003
7.19999999999998E-007,5.01020850423240E+003,5.04097098638592E+003,5.02558966832404E+003,5.12293110386556E+003,4.92309686864132E+003,1.41021948893053E+000,1.57373558393979E+000,5.02384452969130E+003,5.04626015362452E+003,5.03926143418043E+003,5.01436140393324E+003,5.02681148137078E+003
7.24999999999998E-007,5.01207619147724E+003,5.03516712164902E+003,5.02362159877658E+003,5.12220658949876E+003,4.92641132093674E+003,1.41014618836973E+000,1.57399874092810E+000,5.02282789702451E+003,5.05069673912992E+003,5.03965799178143E+003,5.01385250569761E+003,5.02675531331943E+003
7.29999999999998E-007,5.01231533403321E+003,5.03898608575443E+003,5.02565064314853E+003,5.11766990027544E+003,4.92791893631894E+003,1.40968679442878E+000,1.57411833407709E+000,5.02678982319718E+003,5.04337842059491E+003,5.04000247769312E+003,5.01372822483361E+003,5.02686541701639E+003
7.34999999999998E-007,5.01912192366965E+003,5.03530297355986E+003,5.02721240812062E+003,5.11379297842681E+003,4.93057523940125E+003,1.40929365130438E+000,1.57432888591145E+000,5.02724135316291E+003,5.03948269916243E+003,5.04247210600801E+003,5.01149576090699E+003,5.02698401097782E+003
7.39999999999998E-007,5.02665454144528E+003,5.02888414690401E+003,5.02776933859491E+003,5.11006608557327E+003,4.93415283939953E+003,1.40891523582424E+000,1.57461213783537E+000,5.02433902075508E+003,5.04073885848926E+003,5.04426887239385E+003,5.00980231502877E+003,5.02703567996612E+003
7.44999999999998E-007,5.02790702274406E+003,5.02833771291564E+003,5.02812236675202E+003,5.10922446725091E+003,4.93521942998804E+003,1.40882971482642E+000,1.57469651136698E+000,5.01930218504221E+003,5.04430081618617E+003,5.04309743364327E+003,5.01089100210074E+003,5.02699429847070E+003
7.50000000000000E-007,5.03237265825185E+003,5.02408557197855E+003,5.02822913585417E+003,5.10497310397931E+003,4.93895286954631E+003,1.40839734024682E+000,1.57499158659484E+000,5.02472190626794E+003,5.03930992200086E+003,5.04594060138631E+003,5.00832363697600E+003,5.02713221332006E+003
