"001-time","002-E-El","003-HDG-#iterations","004-HDG-RunTime","005-HDG-RunTimePerIteration","006-HDG-Norm"
0.3800000000000003E+001,0.6910067567951887E-004,0.1340000000000000E+003,0.7347146000000082E-002,0.5482944776119464E-004,0.8833302161906542E-012
0.3820000000000003E+001,0.1032460804117114E-003,0.1340000000000000E+003,0.7424271000000093E-002,0.5540500746268726E-004,0.8951089187751996E-012
0.3840000000000003E+001,0.1437462520983457E-003,0.1340000000000000E+003,0.7509400999999860E-002,0.5604030597014821E-004,0.9049674063423470E-012
0.3860000000000003E+001,0.1903287169162818E-003,0.1340000000000000E+003,0.7468481000000082E-002,0.5573493283582151E-004,0.9140948113120343E-012
0.3880000000000003E+001,0.2427057457631537E-003,0.1340000000000000E+003,0.7455849000000070E-002,0.5564066417910500E-004,0.9209989482689873E-012
0.3900000000000003E+001,0.3005754881049641E-003,0.1340000000000000E+003,0.7338686000000205E-002,0.5476631343283735E-004,0.9274941692704068E-012
0.3920000000000003E+001,0.3636231353565019E-003,0.1340000000000000E+003,0.7466729999999977E-002,0.5572186567164162E-004,0.9312604713395474E-012
0.3940000000000003E+001,0.4315221096613874E-003,0.1340000000000000E+003,0.7385915000000187E-002,0.5511876865671781E-004,0.9345573656846701E-012
0.3960000000000003E+001,0.5039352739114934E-003,0.1340000000000000E+003,0.7494045000000060E-002,0.5592570895522433E-004,0.9353688482716122E-012
0.3980000000000003E+001,0.5805161588335093E-003,0.1340000000000000E+003,0.7455747000000068E-002,0.5563990298507513E-004,0.9357070896075403E-012
0.4000000000000003E+001,0.6609102029698221E-003,0.1340000000000000E+003,0.7439717000000012E-002,0.5552027611940308E-004,0.9331759903983362E-012
0.4020000000000002E+001,0.7447560013965017E-003,0.1340000000000000E+003,0.7475003999999785E-002,0.5578361194029691E-004,0.9302003293568712E-012
0.4040000000000002E+001,0.8316865590478231E-003,0.1340000000000000E+003,0.7451524000000154E-002,0.5560838805970264E-004,0.9251342526590803E-012
0.4060000000000001E+001,0.9213305445576212E-003,0.1340000000000000E+003,0.7490169999999852E-002,0.5589679104477501E-004,0.9187843218981720E-012
0.4080000000000001E+001,0.1013313540581623E-002,0.1340000000000000E+003,0.7394327999999950E-002,0.5518155223880560E-004,0.9103109832269965E-012
0.4100000000000001E+001,0.1107259286629264E-002,0.1340000000000000E+003,0.7490202000000057E-002,0.5589702985074670E-004,0.9007720721655714E-012
0.4120000000000000E+001,0.1202790910512917E-002,0.1340000000000000E+003,0.7498438000000052E-002,0.5595849253731382E-004,0.8895267480472887E-012
0.4140000000000000E+001,0.1299532144611160E-002,0.1340000000000000E+003,0.7366133000000108E-002,0.5497114179104558E-004,0.8764250258705763E-012
0.4159999999999999E+001,0.1397108523240586E-002,0.1340000000000000E+003,0.7540681999999910E-002,0.5627374626865604E-004,0.8622550002748377E-012
0.4179999999999999E+001,0.1495148557547640E-002,0.1340000000000000E+003,0.7526070000000162E-002,0.5616470149253852E-004,0.8464831883135808E-012
0.4199999999999998E+001,0.1593284884446457E-002,0.1340000000000000E+003,0.7514480000000212E-002,0.5607820895522546E-004,0.8289492664997157E-012
0.4219999999999998E+001,0.1691155386264303E-002,0.1340000000000000E+003,0.7454359999999882E-002,0.5562955223880509E-004,0.8102223084260661E-012
0.4239999999999998E+001,0.1788404277893350E-002,0.1340000000000000E+003,0.7500518000000067E-002,0.5597401492537364E-004,0.7899878491169462E-012
0.4259999999999997E+001,0.1884683158399016E-002,0.1340000000000000E+003,0.7482004999999958E-002,0.5583585820895491E-004,0.7683521722793544E-012
0.4279999999999997E+001,0.1979652024186081E-002,0.1340000000000000E+003,0.7533591000000062E-002,0.5622082835820941E-004,0.7456171518266007E-012
0.4299999999999996E+001,0.2072980240994621E-002,0.1340000000000000E+003,0.7558404000000074E-002,0.5640600000000055E-004,0.7208764321441517E-012
0.4319999999999996E+001,0.2164347472160036E-002,0.1340000000000000E+003,0.7412605000000072E-002,0.5531794776119457E-004,0.6956890677675459E-012
0.4339999999999995E+001,0.2253444560755209E-002,0.1340000000000000E+003,0.7411881999999981E-002,0.5531255223880583E-004,0.6691360385521994E-012
0.4359999999999995E+001,0.2339974363408460E-002,0.1340000000000000E+003,0.7483498000000033E-002,0.5584700000000025E-004,0.6417435149123192E-012
0.4379999999999995E+001,0.2423652533779144E-002,0.1340000000000000E+003,0.7511429000000014E-002,0.5605544029850756E-004,0.6125172980503644E-012
0.4399999999999994E+001,0.2504208253865991E-002,0.1340000000000000E+003,0.7448718000000021E-002,0.5558744776119419E-004,0.5827167709117066E-012
0.4419999999999994E+001,0.2581384911510120E-002,0.1340000000000000E+003,0.7577125000000073E-002,0.5654570895522443E-004,0.5521115434530945E-012
0.4439999999999993E+001,0.2654940722659222E-002,0.1330000000000000E+003,0.7359091999999956E-002,0.5533151879699215E-004,0.9718352265868025E-012
0.4459999999999993E+001,0.2724649297148529E-002,0.1330000000000000E+003,0.7421868999999859E-002,0.5580352631578841E-004,0.9222266643672291E-012
0.4479999999999992E+001,0.2790300146963451E-002,0.1330000000000000E+003,0.7829171999999884E-002,0.5886595488721718E-004,0.8678037046926085E-012
0.4499999999999992E+001,0.2851699136138230E-002,0.1330000000000000E+003,0.7429326000000014E-002,0.5585959398496251E-004,0.8142978174129691E-012
0.4519999999999992E+001,0.2908668871657054E-002,0.1320000000000000E+003,0.7238003999999965E-002,0.5483336363636337E-004,0.9996932265784648E-012
0.4539999999999991E+001,0.2961049034912002E-002,0.1320000000000000E+003,0.7367700000000088E-002,0.5581590909090976E-004,0.9168871004185298E-012
0.4559999999999991E+001,0.3008696653477959E-002,0.1320000000000000E+003,0.7322698000000072E-002,0.5547498484848539E-004,0.8477787187574019E-012
0.4579999999999990E+001,0.3051486313160779E-002,0.1320000000000000E+003,0.7334280000000026E-002,0.5556272727272747E-004,0.7638960880590491E-012
0.4599999999999990E+001,0.3089310310462108E-002,0.1320000000000000E+003,0.7356647000000160E-002,0.5573217424242546E-004,0.6777904494929331E-012
0.4619999999999989E+001,0.3122078745804646E-002,0.1320000000000000E+003,0.7376266999999936E-002,0.5588081060606013E-004,0.5870313293882962E-012
0.4639999999999989E+001,0.3149719558040460E-002,0.1310000000000000E+003,0.7240319000000106E-002,0.5526961068702371E-004,0.8492842373543019E-012
0.4659999999999989E+001,0.3172178500952712E-002,0.1310000000000000E+003,0.7325521999999918E-002,0.5592001526717494E-004,0.6836126750371889E-012
0.4679999999999988E+001,0.3189419062634987E-002,0.1300000000000000E+003,0.7188141000000092E-002,0.5529339230769302E-004,0.9955539345990659E-012
0.4699999999999988E+001,0.3201422328810572E-002,0.1300000000000000E+003,0.7229361999999906E-002,0.5561047692307620E-004,0.6598806812286492E-012
0.4719999999999987E+001,0.3208186791315493E-002,0.1280000000000000E+003,0.7014077000000007E-002,0.5479747656250006E-004,0.7742534931409396E-012
0.4739999999999987E+001,0.3209728103133126E-002,0.1270000000000000E+003,0.7111330000000082E-002,0.5599472440944947E-004,0.7196096753224893E-012
0.4759999999999986E+001,0.3206078781519262E-002,0.1290000000000000E+003,0.7167369000000035E-002,0.5556100000000027E-004,0.8349383625158198E-012
0.4779999999999986E+001,0.3197287860907258E-002,0.1300000000000000E+003,0.7128162000000104E-002,0.5483201538461619E-004,0.8337871732958656E-012
0.4799999999999986E+001,0.3183420497419228E-002,0.1310000000000000E+003,0.7382656999999959E-002,0.5635616030534320E-004,0.5963645451446485E-012
0.4819999999999985E+001,0.3164557526942174E-002,0.1310000000000000E+003,0.7312482999999981E-002,0.5582048091603038E-004,0.7522663806653973E-012
0.4839999999999985E+001,0.3140794978845416E-002,0.1310000000000000E+003,0.7298620000000033E-002,0.5571465648854987E-004,0.8962496112222180E-012
0.4859999999999984E+001,0.3112243547545610E-002,0.1320000000000000E+003,0.7315476000000043E-002,0.5542027272727305E-004,0.6099678646802968E-012
0.4879999999999984E+001,0.3079028024213210E-002,0.1320000000000000E+003,0.7382581999999971E-002,0.5592865151515129E-004,0.6826234093569468E-012
0.4899999999999983E+001,0.3041286691023899E-002,0.1320000000000000E+003,0.7593142000000164E-002,0.5752380303030427E-004,0.7536366786101599E-012
0.4919999999999983E+001,0.2999170680441784E-002,0.1320000000000000E+003,0.7364004999999896E-002,0.5578791666666588E-004,0.8181103149005889E-012
0.4939999999999983E+001,0.2952843302102538E-002,0.1320000000000000E+003,0.7289598000000064E-002,0.5522422727272776E-004,0.8759422260877403E-012
0.4959999999999982E+001,0.2902479339929636E-002,0.1320000000000000E+003,0.7428602999999923E-002,0.5627729545454487E-004,0.9271019359526293E-012
0.4979999999999982E+001,0.2848264322181100E-002,0.1320000000000000E+003,0.8057049000000038E-002,0.6103825000000030E-004,0.9723248108790485E-012
0.4999999999999981E+001,0.2790393767173241E-002,0.1330000000000000E+003,0.7710846000000160E-002,0.5797628571428691E-004,0.7857598404889475E-012
0.5019999999999981E+001,0.2729072407464992E-002,0.1330000000000000E+003,0.7430846000000102E-002,0.5587102255639175E-004,0.8190003639842789E-012
0.5039999999999980E+001,0.2664513395322430E-002,0.1330000000000000E+003,0.7337896999999982E-002,0.5517215789473671E-004,0.8457275262835989E-012
0.5059999999999980E+001,0.2596937492301998E-002,0.1330000000000000E+003,0.7418518000000152E-002,0.5577833082706881E-004,0.8698347986052490E-012
0.5079999999999980E+001,0.2526572245798964E-002,0.1330000000000000E+003,0.7366519000000071E-002,0.5538736090225618E-004,0.8890967338279396E-012
0.5099999999999979E+001,0.2453651155418226E-002,0.1330000000000000E+003,0.7353531000000135E-002,0.5528970676691831E-004,0.9047040284909563E-012
0.5119999999999979E+001,0.2378412832010174E-002,0.1330000000000000E+003,0.7515206999999968E-002,0.5650531578947344E-004,0.9169651742105289E-012
0.5139999999999978E+001,0.2301100152199886E-002,0.1330000000000000E+003,0.7436349000000231E-002,0.5591239849624233E-004,0.9250758479757260E-012
0.5159999999999978E+001,0.2221959411215230E-002,0.1330000000000000E+003,0.7502061999999921E-002,0.5640648120300692E-004,0.9298924832553061E-012
0.5179999999999978E+001,0.2141239476782337E-002,0.1330000000000000E+003,0.7388694999999945E-002,0.5555409774436049E-004,0.9310934374118136E-012
0.5199999999999977E+001,0.2059190946815575E-002,0.1330000000000000E+003,0.7415233000000132E-002,0.5575363157894836E-004,0.9300244053625895E-012
0.5219999999999977E+001,0.1976065313577481E-002,0.1330000000000000E+003,0.7421816999999997E-002,0.5580313533834584E-004,0.9260100579543197E-012
0.5239999999999976E+001,0.1892114136927401E-002,0.1330000000000000E+003,0.7225730000000041E-002,0.5432879699248151E-004,0.9193732419652754E-012
0.5259999999999976E+001,0.1807588229206894E-002,0.1330000000000000E+003,0.7553217999999973E-002,0.5679111278195468E-004,0.9104900692462867E-012
0.5279999999999975E+001,0.1722736854239517E-002,0.1330000000000000E+003,0.7435980999999536E-002,0.5590963157894388E-004,0.9000894080668039E-012
0.5299999999999975E+001,0.1637806942840075E-002,0.1330000000000000E+003,0.7263988999999693E-002,0.5461645864661423E-004,0.8876695797373939E-012
0.5319999999999975E+001,0.1553042327140599E-002,0.1330000000000000E+003,0.7545905999999825E-002,0.5673613533834455E-004,0.8731990428068727E-012
0.5339999999999974E+001,0.1468682995945591E-002,0.1330000000000000E+003,0.7472622999999956E-002,0.5618513533834554E-004,0.8578359477709059E-012
0.5359999999999974E+001,0.1384964373231621E-002,0.1330000000000000E+003,0.7403382000000125E-002,0.5566452631579041E-004,0.8412258318234629E-012
0.5379999999999973E+001,0.1302116621796982E-002,0.1330000000000000E+003,0.7397140000000135E-002,0.5561759398496342E-004,0.8235687948285752E-012
0.5399999999999973E+001,0.1220363973961352E-002,0.1330000000000000E+003,0.7465883000000062E-002,0.5613445864661700E-004,0.8049782177804932E-012
0.5419999999999972E+001,0.1139924091095049E-002,0.1320000000000000E+003,0.7274148000000036E-002,0.5510718181818209E-004,0.9956138275072519E-012
0.5439999999999972E+001,0.1061007453643188E-002,0.1320000000000000E+003,0.7371253999999716E-002,0.5584283333333119E-004,0.9532177230097442E-012
0.5459999999999972E+001,0.9838167831843427E-003,0.1320000000000000E+003,0.7331038000000234E-002,0.5553816666666844E-004,0.9600799949241791E-012
0.5479999999999971E+001,0.9085464979359117E-003,0.1320000000000000E+003,0.7342530999999930E-002,0.5562523484848432E-004,0.9327987848737891E-012
0.5499999999999971E+001,0.8353822029936375E-003,0.1320000000000000E+003,0.7338923999999913E-002,0.5559790909090844E-004,0.9222636920017522E-012
0.5519999999999970E+001,0.7645002164561590E-003,0.1320000000000000E+003,0.7373889000000133E-002,0.5586279545454646E-004,0.9028353924481286E-012
0.5539999999999970E+001,0.6960671324563458E-003,0.1320000000000000E+003,0.7346762999999701E-002,0.5565729545454319E-004,0.8881328083773842E-012
0.5559999999999969E+001,0.6302394219843269E-003,0.1320000000000000E+003,0.7362516000000152E-002,0.5577663636363751E-004,0.8713979324721562E-012
0.5579999999999969E+001,0.5671630722514822E-003,0.1320000000000000E+003,0.7400486999999956E-002,0.5606429545454512E-004,0.8557309283329851E-012
0.5599999999999969E+001,0.5069732652102263E-003,0.1320000000000000E+003,0.7358944000000367E-002,0.5574957575757854E-004,0.8397749455349178E-012
0.5619999999999968E+001,0.4497940957060732E-003,0.1320000000000000E+003,0.7394981000000023E-002,0.5602258333333351E-004,0.8243474883946471E-012
0.5639999999999968E+001,0.3957383296048882E-003,0.1320000000000000E+003,0.7380498999999929E-002,0.5591287121212068E-004,0.8090935717380422E-012
0.5659999999999967E+001,0.3449072021008665E-003,0.1320000000000000E+003,0.7372651999999924E-002,0.5585342424242366E-004,0.7938951507559264E-012
0.5679999999999967E+001,0.2973902562804019E-003,0.1320000000000000E+003,0.7316316000000267E-002,0.5542663636363839E-004,0.7785971984881808E-012
0.5699999999999966E+001,0.2532652218817640E-003,0.1320000000000000E+003,0.7402732999999717E-002,0.5608131060605847E-004,0.7638502033185780E-012
0.5719999999999966E+001,0.2125979340630068E-003,0.1320000000000000E+003,0.7363864999999858E-002,0.5578685606060499E-004,0.7491103233353202E-012
0.5739999999999966E+001,0.1754422918626759E-003,0.1320000000000000E+003,0.7233747999999984E-002,0.5480112121212110E-004,0.7342174576592134E-012
0.5759999999999965E+001,0.1418402559125067E-003,0.1320000000000000E+003,0.7388485000000333E-002,0.5597337121212374E-004,0.7191891229412252E-012
0.5779999999999965E+001,0.1118218848418882E-003,0.1320000000000000E+003,0.7348460999999862E-002,0.5567015909090804E-004,0.7040567109396593E-012
0.5799999999999964E+001,0.8540540969426832E-004,0.1320000000000000E+003,0.7393298999999853E-002,0.5600984090908980E-004,0.6885661275831480E-012
0.5819999999999964E+001,0.6259734556396648E-004,0.1320000000000000E+003,0.7352996000000278E-002,0.5570451515151726E-004,0.6723163478936072E-012
0.5839999999999963E+001,0.4339263955095751E-004,0.1320000000000000E+003,0.7420447999999968E-002,0.5621551515151491E-004,0.6550661324760237E-012
0.5859999999999963E+001,0.2777485402697108E-004,0.1320000000000000E+003,0.7303111000000140E-002,0.5532659848484954E-004,0.6361693743470405E-012
0.5879999999999963E+001,0.1571638410619131E-004,0.1320000000000000E+003,0.7541156999999910E-002,0.5712997727272658E-004,0.6139575387826338E-012
0.5899999999999962E+001,0.7178708118552689E-005,0.1320000000000000E+003,0.7365467000000070E-002,0.5579899242424295E-004,0.5844751125837998E-012
0.5919999999999962E+001,0.2112669794064587E-005,0.1310000000000000E+003,0.7352215000000051E-002,0.5612377862595459E-004,0.8478361312464089E-012
0.5939999999999961E+001,0.4587907824234397E-006,0.1270000000000000E+003,0.7095157000000185E-002,0.5586737795275736E-004,0.8251290228850361E-012
0.5959999999999961E+001,0.2147612053734357E-005,0.1280000000000000E+003,0.7140639999999809E-002,0.5578624999999851E-004,0.8513862466026338E-012
0.5979999999999960E+001,0.7100062653084070E-005,0.1280000000000000E+003,0.7142335000000166E-002,0.5579949218750130E-004,0.8316884699040434E-012
0.5999999999999960E+001,0.1522785421614547E-004,0.1220000000000000E+003,0.6751894000000203E-002,0.5534339344262461E-004,0.9728547151490137E-012
0.6019999999999960E+001,0.2643389959127468E-004,0.1280000000000000E+003,0.7115705999999999E-002,0.5559145312500000E-004,0.8862020508563099E-012
0.6039999999999959E+001,0.4061275386083514E-004,0.1290000000000000E+003,0.7138525999999867E-002,0.5533741085271215E-004,0.7993307836095587E-012
0.6059999999999959E+001,0.5765107600516629E-004,0.1290000000000000E+003,0.7175308999999963E-002,0.5562255038759661E-004,0.7712746738023569E-012
0.6079999999999958E+001,0.7742810941284444E-004,0.1290000000000000E+003,0.7173465000000157E-002,0.5560825581395470E-004,0.7100274274499835E-012
0.6099999999999958E+001,0.9981617940469281E-004,0.1290000000000000E+003,0.7182604000000037E-002,0.5567910077519408E-004,0.6878641597531481E-012
0.6119999999999957E+001,0.1246812059112800E-003,0.1290000000000000E+003,0.7187189999999788E-002,0.5571465116278906E-004,0.7288015479066456E-012
0.6139999999999957E+001,0.1518832294213269E-003,0.1290000000000000E+003,0.7231883999999855E-002,0.5606111627906865E-004,0.8287690787616968E-012
0.6159999999999957E+001,0.1812769483033994E-003,0.1290000000000000E+003,0.7303851000000083E-002,0.5661900000000064E-004,0.9730364049147982E-012
0.6179999999999956E+001,0.2127122655933749E-003,0.1300000000000000E+003,0.7508720999999774E-002,0.5775939230769057E-004,0.9834956403657958E-012
0.6199999999999956E+001,0.2460348433383981E-003,0.1310000000000000E+003,0.7356569999999785E-002,0.5615702290076172E-004,0.8389230626956194E-012
0.6219999999999955E+001,0.2810866625905868E-003,0.1310000000000000E+003,0.7431063000000293E-002,0.5672567175572743E-004,0.8910598792213977E-012
