"ElectricFieldX","PowerDensityX-Spec01","ChargeDensity-Spec01","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.69731234e+03,1.88998343e+04,-5.69772845e-06,1,3.58388019e+00,3.58388019e+00,1.00000001e-01,1.00000001e-01
2.70013739e+03,1.89395735e+04,-5.69778656e-06,1,3.58450866e+00,3.58450866e+00,1.00000001e-01,1.00000001e-01
2.70296137e+03,1.89792977e+04,-5.69784465e-06,1,3.58513689e+00,3.58513689e+00,1.00000001e-01,1.00000001e-01
2.70578535e+03,1.90190218e+04,-5.69790274e-06,1,3.58576512e+00,3.58576512e+00,1.00000001e-01,1.00000001e-01
2.70861039e+03,1.90587610e+04,-5.69796086e-06,1,3.58639359e+00,3.58639359e+00,1.00000001e-01,1.00000001e-01
2.71143437e+03,1.90984852e+04,-5.69801895e-06,1,3.58702183e+00,3.58702183e+00,1.00000001e-01,1.00000001e-01
2.71425835e+03,1.91382094e+04,-5.69807704e-06,1,3.58765006e+00,3.58765006e+00,1.00000001e-01,1.00000001e-01
2.71708233e+03,1.91779335e+04,-5.69813513e-06,1,3.58827829e+00,3.58827829e+00,1.00000001e-01,1.00000001e-01
2.71990738e+03,1.92176727e+04,-5.69819325e-06,1,3.58890676e+00,3.58890676e+00,1.00000001e-01,1.00000001e-01
2.72273135e+03,1.92573969e+04,-5.69825134e-06,1,3.58953500e+00,3.58953500e+00,1.00000001e-01,1.00000001e-01
2.72555533e+03,1.92971210e+04,-5.69830943e-06,1,3.59016323e+00,3.59016323e+00,1.00000001e-01,1.00000001e-01
2.72830938e+03,1.93365553e+04,-5.69836861e-06,1,3.59079170e+00,3.59079170e+00,1.00000001e-01,1.00000001e-01
2.73103399e+03,1.93758525e+04,-5.69842820e-06,1,3.59141994e+00,3.59141994e+00,1.00000001e-01,1.00000001e-01
2.73375859e+03,1.94151498e+04,-5.69848778e-06,1,3.59204817e+00,3.59204817e+00,1.00000001e-01,1.00000001e-01
2.73648423e+03,1.94544619e+04,-5.69854738e-06,1,3.59267664e+00,3.59267664e+00,1.00000001e-01,1.00000001e-01
2.73920884e+03,1.94937592e+04,-5.69860697e-06,1,3.59330487e+00,3.59330487e+00,1.00000001e-01,1.00000001e-01
2.74193344e+03,1.95330564e+04,-5.69866655e-06,1,3.59393311e+00,3.59393311e+00,1.00000001e-01,1.00000001e-01
2.74465908e+03,1.95723686e+04,-5.69872616e-06,1,3.59456158e+00,3.59456158e+00,1.00000001e-01,1.00000001e-01
2.74738369e+03,1.96116658e+04,-5.69878574e-06,1,3.59518981e+00,3.59518981e+00,1.00000001e-01,1.00000001e-01
2.75010829e+03,1.96509631e+04,-5.69884532e-06,1,3.59581804e+00,3.59581804e+00,1.00000001e-01,1.00000001e-01
2.75283393e+03,1.96902752e+04,-5.69890493e-06,1,3.59644651e+00,3.59644651e+00,1.00000001e-01,1.00000001e-01
2.75555854e+03,1.97295725e+04,-5.69896451e-06,1,3.59707475e+00,3.59707475e+00,1.00000001e-01,1.00000001e-01
2.75828315e+03,1.97688697e+04,-5.69902410e-06,1,3.59770298e+00,3.59770298e+00,1.00000001e-01,1.00000001e-01
2.76100878e+03,1.98081819e+04,-5.69908370e-06,1,3.59833145e+00,3.59833145e+00,1.00000001e-01,1.00000001e-01
2.76373339e+03,1.98474791e+04,-5.69914329e-06,1,3.59895968e+00,3.59895968e+00,1.00000001e-01,1.00000001e-01
2.76645800e+03,1.98867764e+04,-5.69920287e-06,1,3.59958792e+00,3.59958792e+00,1.00000001e-01,1.00000001e-01
2.76918363e+03,1.99260886e+04,-5.69926248e-06,1,3.60021639e+00,3.60021639e+00,1.00000001e-01,1.00000001e-01
2.77190824e+03,1.99653858e+04,-5.69932206e-06,1,3.60084462e+00,3.60084462e+00,1.00000001e-01,1.00000001e-01
2.77463285e+03,2.00046831e+04,-5.69938164e-06,1,3.60147285e+00,3.60147285e+00,1.00000001e-01,1.00000001e-01
2.77735848e+03,2.00439952e+04,-5.69944125e-06,1,3.60210133e+00,3.60210133e+00,1.00000001e-01,1.00000001e-01
2.78008309e+03,2.00832925e+04,-5.69950083e-06,1,3.60272956e+00,3.60272956e+00,1.00000001e-01,1.00000001e-01
2.78280770e+03,2.01225897e+04,-5.69956042e-06,1,3.60335779e+00,3.60335779e+00,1.00000001e-01,1.00000001e-01
2.78553334e+03,2.01619019e+04,-5.69962002e-06,1,3.60398626e+00,3.60398626e+00,1.00000001e-01,1.00000001e-01
2.78825794e+03,2.02011991e+04,-5.69967960e-06,1,3.60461450e+00,3.60461450e+00,1.00000001e-01,1.00000001e-01
2.79098255e+03,2.02404964e+04,-5.69973919e-06,1,3.60524273e+00,3.60524273e+00,1.00000001e-01,1.00000001e-01
2.79361600e+03,2.02792981e+04,-5.69980010e-06,1,3.60587120e+00,3.60587120e+00,1.00000001e-01,1.00000001e-01
2.79623876e+03,2.03180313e+04,-5.69986113e-06,1,3.60649943e+00,3.60649943e+00,1.00000001e-01,1.00000001e-01
2.79886151e+03,2.03567645e+04,-5.69992216e-06,1,3.60712767e+00,3.60712767e+00,1.00000001e-01,1.00000001e-01
2.80148526e+03,2.03955125e+04,-5.69998321e-06,1,3.60775614e+00,3.60775614e+00,1.00000001e-01,1.00000001e-01
2.80410802e+03,2.04342457e+04,-5.70004424e-06,1,3.60838437e+00,3.60838437e+00,1.00000001e-01,1.00000001e-01
2.80673077e+03,2.04729789e+04,-5.70010526e-06,1,3.60901260e+00,3.60901260e+00,1.00000001e-01,1.00000001e-01
2.80935352e+03,2.05117122e+04,-5.70016629e-06,1,3.60964084e+00,3.60964084e+00,1.00000001e-01,1.00000001e-01
2.81197727e+03,2.05504601e+04,-5.70022734e-06,1,3.61026931e+00,3.61026931e+00,1.00000001e-01,1.00000001e-01
2.81460003e+03,2.05891933e+04,-5.70028837e-06,1,3.61089754e+00,3.61089754e+00,1.00000001e-01,1.00000001e-01
2.81722278e+03,2.06279265e+04,-5.70034940e-06,1,3.61152577e+00,3.61152577e+00,1.00000001e-01,1.00000001e-01
2.81984653e+03,2.06666745e+04,-5.70041045e-06,1,3.61215425e+00,3.61215425e+00,1.00000001e-01,1.00000001e-01
2.82246929e+03,2.07054077e+04,-5.70047148e-06,1,3.61278248e+00,3.61278248e+00,1.00000001e-01,1.00000001e-01
2.82509204e+03,2.07441409e+04,-5.70053250e-06,1,3.61341071e+00,3.61341071e+00,1.00000001e-01,1.00000001e-01
2.82771579e+03,2.07828889e+04,-5.70059356e-06,1,3.61403918e+00,3.61403918e+00,1.00000001e-01,1.00000001e-01
2.83033854e+03,2.08216221e+04,-5.70065458e-06,1,3.61466742e+00,3.61466742e+00,1.00000001e-01,1.00000001e-01
2.83296130e+03,2.08603553e+04,-5.70071561e-06,1,3.61529565e+00,3.61529565e+00,1.00000001e-01,1.00000001e-01
2.83558505e+03,2.08991033e+04,-5.70077666e-06,1,3.61592412e+00,3.61592412e+00,1.00000001e-01,1.00000001e-01
2.83820780e+03,2.09378365e+04,-5.70083769e-06,1,3.61655235e+00,3.61655235e+00,1.00000001e-01,1.00000001e-01
2.84083055e+03,2.09765697e+04,-5.70089872e-06,1,3.61718059e+00,3.61718059e+00,1.00000001e-01,1.00000001e-01
2.84345430e+03,2.10153177e+04,-5.70095977e-06,1,3.61780906e+00,3.61780906e+00,1.00000001e-01,1.00000001e-01
2.84607706e+03,2.10540509e+04,-5.70102080e-06,1,3.61843729e+00,3.61843729e+00,1.00000001e-01,1.00000001e-01
2.84869981e+03,2.10927841e+04,-5.70108182e-06,1,3.61906552e+00,3.61906552e+00,1.00000001e-01,1.00000001e-01
2.85132356e+03,2.11315321e+04,-5.70114288e-06,1,3.61969399e+00,3.61969399e+00,1.00000001e-01,1.00000001e-01
2.85393638e+03,2.11701986e+04,-5.70120404e-06,1,3.62032223e+00,3.62032223e+00,1.00000001e-01,1.00000001e-01
2.85645489e+03,2.12082323e+04,-5.70126646e-06,1,3.62095046e+00,3.62095046e+00,1.00000001e-01,1.00000001e-01
2.85897435e+03,2.12462804e+04,-5.70132891e-06,1,3.62157893e+00,3.62157893e+00,1.00000001e-01,1.00000001e-01
2.86149285e+03,2.12843141e+04,-5.70139133e-06,1,3.62220716e+00,3.62220716e+00,1.00000001e-01,1.00000001e-01
2.86401136e+03,2.13223477e+04,-5.70145376e-06,1,3.62283540e+00,3.62283540e+00,1.00000001e-01,1.00000001e-01
2.86653081e+03,2.13603958e+04,-5.70151620e-06,1,3.62346387e+00,3.62346387e+00,1.00000001e-01,1.00000001e-01
2.86904932e+03,2.13984295e+04,-5.70157863e-06,1,3.62409210e+00,3.62409210e+00,1.00000001e-01,1.00000001e-01
2.87156782e+03,2.14364631e+04,-5.70164105e-06,1,3.62472034e+00,3.62472034e+00,1.00000001e-01,1.00000001e-01
2.87408728e+03,2.14745112e+04,-5.70170350e-06,1,3.62534881e+00,3.62534881e+00,1.00000001e-01,1.00000001e-01
2.87660579e+03,2.15125449e+04,-5.70176592e-06,1,3.62597704e+00,3.62597704e+00,1.00000001e-01,1.00000001e-01
2.87912429e+03,2.15505785e+04,-5.70182835e-06,1,3.62660527e+00,3.62660527e+00,1.00000001e-01,1.00000001e-01
2.88164375e+03,2.15886266e+04,-5.70189080e-06,1,3.62723374e+00,3.62723374e+00,1.00000001e-01,1.00000001e-01
2.88416225e+03,2.16266603e+04,-5.70195322e-06,1,3.62786198e+00,3.62786198e+00,1.00000001e-01,1.00000001e-01
2.88668076e+03,2.16646940e+04,-5.70201564e-06,1,3.62849021e+00,3.62849021e+00,1.00000001e-01,1.00000001e-01
2.88919926e+03,2.17027276e+04,-5.70207807e-06,1,3.62911844e+00,3.62911844e+00,1.00000001e-01,1.00000001e-01
2.89171872e+03,2.17407757e+04,-5.70214052e-06,1,3.62974691e+00,3.62974691e+00,1.00000001e-01,1.00000001e-01
2.89423722e+03,2.17788094e+04,-5.70220294e-06,1,3.63037515e+00,3.63037515e+00,1.00000001e-01,1.00000001e-01
2.89675573e+03,2.18168430e+04,-5.70226537e-06,1,3.63100338e+00,3.63100338e+00,1.00000001e-01,1.00000001e-01
2.89927519e+03,2.18548911e+04,-5.70232781e-06,1,3.63163185e+00,3.63163185e+00,1.00000001e-01,1.00000001e-01
2.90179369e+03,2.18929248e+04,-5.70239024e-06,1,3.63226008e+00,3.63226008e+00,1.00000001e-01,1.00000001e-01
2.90431219e+03,2.19309584e+04,-5.70245266e-06,1,3.63288832e+00,3.63288832e+00,1.00000001e-01,1.00000001e-01
2.90683165e+03,2.19690065e+04,-5.70251511e-06,1,3.63351679e+00,3.63351679e+00,1.00000001e-01,1.00000001e-01
2.90935016e+03,2.20070402e+04,-5.70257753e-06,1,3.63414502e+00,3.63414502e+00,1.00000001e-01,1.00000001e-01
2.91186866e+03,2.20450739e+04,-5.70263996e-06,1,3.63477325e+00,3.63477325e+00,1.00000001e-01,1.00000001e-01
2.91435766e+03,2.20828838e+04,-5.70270279e-06,1,3.63540173e+00,3.63540173e+00,1.00000001e-01,1.00000001e-01
2.91676960e+03,2.21200844e+04,-5.70276656e-06,1,3.63602996e+00,3.63602996e+00,1.00000001e-01,1.00000001e-01
2.91918153e+03,2.21572849e+04,-5.70283033e-06,1,3.63665819e+00,3.63665819e+00,1.00000001e-01,1.00000001e-01
2.92159438e+03,2.21944996e+04,-5.70289413e-06,1,3.63728666e+00,3.63728666e+00,1.00000001e-01,1.00000001e-01
2.92400632e+03,2.22317002e+04,-5.70295790e-06,1,3.63791490e+00,3.63791490e+00,1.00000001e-01,1.00000001e-01
2.92641826e+03,2.22689007e+04,-5.70302167e-06,1,3.63854313e+00,3.63854313e+00,1.00000001e-01,1.00000001e-01
2.92883111e+03,2.23061154e+04,-5.70308546e-06,1,3.63917160e+00,3.63917160e+00,1.00000001e-01,1.00000001e-01
2.93124305e+03,2.23433159e+04,-5.70314924e-06,1,3.63979983e+00,3.63979983e+00,1.00000001e-01,1.00000001e-01
2.93365499e+03,2.23805165e+04,-5.70321301e-06,1,3.64042807e+00,3.64042807e+00,1.00000001e-01,1.00000001e-01
2.93606784e+03,2.24177312e+04,-5.70327680e-06,1,3.64105654e+00,3.64105654e+00,1.00000001e-01,1.00000001e-01
2.93847977e+03,2.24549317e+04,-5.70334057e-06,1,3.64168477e+00,3.64168477e+00,1.00000001e-01,1.00000001e-01
2.94089171e+03,2.24921323e+04,-5.70340434e-06,1,3.64231300e+00,3.64231300e+00,1.00000001e-01,1.00000001e-01
2.94330456e+03,2.25293470e+04,-5.70346814e-06,1,3.64294147e+00,3.64294147e+00,1.00000001e-01,1.00000001e-01
2.94571650e+03,2.25665475e+04,-5.70353191e-06,1,3.64356971e+00,3.64356971e+00,1.00000001e-01,1.00000001e-01
2.94812844e+03,2.26037481e+04,-5.70359568e-06,1,3.64419794e+00,3.64419794e+00,1.00000001e-01,1.00000001e-01
2.95054129e+03,2.26409628e+04,-5.70365948e-06,1,3.64482641e+00,3.64482641e+00,1.00000001e-01,1.00000001e-01
2.95295323e+03,2.26781633e+04,-5.70372325e-06,1,3.64545465e+00,3.64545465e+00,1.00000001e-01,1.00000001e-01
2.95536517e+03,2.27153639e+04,-5.70378702e-06,1,3.64608288e+00,3.64608288e+00,1.00000001e-01,1.00000001e-01
2.95777802e+03,2.27525786e+04,-5.70385081e-06,1,3.64671135e+00,3.64671135e+00,1.00000001e-01,1.00000001e-01
2.96018995e+03,2.27897791e+04,-5.70391458e-06,1,3.64733958e+00,3.64733958e+00,1.00000001e-01,1.00000001e-01
2.96260189e+03,2.28269797e+04,-5.70397835e-06,1,3.64796782e+00,3.64796782e+00,1.00000001e-01,1.00000001e-01
2.96501474e+03,2.28641943e+04,-5.70404215e-06,1,3.64859629e+00,3.64859629e+00,1.00000001e-01,1.00000001e-01
2.96742668e+03,2.29013949e+04,-5.70410592e-06,1,3.64922452e+00,3.64922452e+00,1.00000001e-01,1.00000001e-01
2.96983862e+03,2.29385955e+04,-5.70416969e-06,1,3.64985275e+00,3.64985275e+00,1.00000001e-01,1.00000001e-01
2.97219876e+03,2.29753370e+04,-5.70423408e-06,1,3.65048099e+00,3.65048099e+00,1.00000001e-01,1.00000001e-01
2.97450277e+03,2.30115872e+04,-5.70429917e-06,1,3.65110946e+00,3.65110946e+00,1.00000001e-01,1.00000001e-01
2.97680591e+03,2.30478236e+04,-5.70436424e-06,1,3.65173769e+00,3.65173769e+00,1.00000001e-01,1.00000001e-01
2.97910905e+03,2.30840600e+04,-5.70442930e-06,1,3.65236592e+00,3.65236592e+00,1.00000001e-01,1.00000001e-01
2.98141306e+03,2.31203102e+04,-5.70449439e-06,1,3.65299439e+00,3.65299439e+00,1.00000001e-01,1.00000001e-01
2.98371620e+03,2.31565466e+04,-5.70455946e-06,1,3.65362263e+00,3.65362263e+00,1.00000001e-01,1.00000001e-01
2.98601934e+03,2.31927830e+04,-5.70462453e-06,1,3.65425086e+00,3.65425086e+00,1.00000001e-01,1.00000001e-01
2.98832335e+03,2.32290332e+04,-5.70468962e-06,1,3.65487933e+00,3.65487933e+00,1.00000001e-01,1.00000001e-01
2.99062649e+03,2.32652696e+04,-5.70475469e-06,1,3.65550756e+00,3.65550756e+00,1.00000001e-01,1.00000001e-01
2.99292963e+03,2.33015060e+04,-5.70481975e-06,1,3.65613580e+00,3.65613580e+00,1.00000001e-01,1.00000001e-01
2.99523364e+03,2.33377562e+04,-5.70488484e-06,1,3.65676427e+00,3.65676427e+00,1.00000001e-01,1.00000001e-01
2.99753678e+03,2.33739926e+04,-5.70494991e-06,1,3.65739250e+00,3.65739250e+00,1.00000001e-01,1.00000001e-01
2.99983992e+03,2.34102290e+04,-5.70501498e-06,1,3.65802073e+00,3.65802073e+00,1.00000001e-01,1.00000001e-01
3.00214393e+03,2.34464791e+04,-5.70508007e-06,1,3.65864921e+00,3.65864921e+00,1.00000001e-01,1.00000001e-01
3.00444707e+03,2.34827155e+04,-5.70514513e-06,1,3.65927744e+00,3.65927744e+00,1.00000001e-01,1.00000001e-01
3.00675021e+03,2.35189520e+04,-5.70521020e-06,1,3.65990567e+00,3.65990567e+00,1.00000001e-01,1.00000001e-01
3.00905422e+03,2.35552021e+04,-5.70527529e-06,1,3.66053414e+00,3.66053414e+00,1.00000001e-01,1.00000001e-01
3.01135736e+03,2.35914385e+04,-5.70534036e-06,1,3.66116238e+00,3.66116238e+00,1.00000001e-01,1.00000001e-01
3.01366050e+03,2.36276749e+04,-5.70540542e-06,1,3.66179061e+00,3.66179061e+00,1.00000001e-01,1.00000001e-01
3.01596451e+03,2.36639251e+04,-5.70547051e-06,1,3.66241908e+00,3.66241908e+00,1.00000001e-01,1.00000001e-01
3.01826765e+03,2.37001615e+04,-5.70553558e-06,1,3.66304731e+00,3.66304731e+00,1.00000001e-01,1.00000001e-01
3.02057079e+03,2.37363979e+04,-5.70560065e-06,1,3.66367555e+00,3.66367555e+00,1.00000001e-01,1.00000001e-01
3.02287480e+03,2.37726481e+04,-5.70566574e-06,1,3.66430402e+00,3.66430402e+00,1.00000001e-01,1.00000001e-01
3.02517794e+03,2.38088845e+04,-5.70573081e-06,1,3.66493225e+00,3.66493225e+00,1.00000001e-01,1.00000001e-01
3.02740713e+03,2.38443929e+04,-5.70579670e-06,1,3.66556048e+00,3.66556048e+00,1.00000001e-01,1.00000001e-01
3.02960016e+03,2.38795504e+04,-5.70586304e-06,1,3.66618896e+00,3.66618896e+00,1.00000001e-01,1.00000001e-01
3.03179235e+03,2.39146946e+04,-5.70592935e-06,1,3.66681719e+00,3.66681719e+00,1.00000001e-01,1.00000001e-01
3.03398455e+03,2.39498387e+04,-5.70599566e-06,1,3.66744542e+00,3.66744542e+00,1.00000001e-01,1.00000001e-01
3.03617757e+03,2.39849962e+04,-5.70606199e-06,1,3.66807389e+00,3.66807389e+00,1.00000001e-01,1.00000001e-01
3.03836977e+03,2.40201404e+04,-5.70612830e-06,1,3.66870213e+00,3.66870213e+00,1.00000001e-01,1.00000001e-01
3.04056197e+03,2.40552846e+04,-5.70619461e-06,1,3.66933036e+00,3.66933036e+00,1.00000001e-01,1.00000001e-01
3.04275416e+03,2.40904288e+04,-5.70626092e-06,1,3.66995859e+00,3.66995859e+00,1.00000001e-01,1.00000001e-01
3.04494719e+03,2.41255863e+04,-5.70632726e-06,1,3.67058706e+00,3.67058706e+00,1.00000001e-01,1.00000001e-01
3.04713939e+03,2.41607304e+04,-5.70639357e-06,1,3.67121530e+00,3.67121530e+00,1.00000001e-01,1.00000001e-01
3.04933158e+03,2.41958746e+04,-5.70645988e-06,1,3.67184353e+00,3.67184353e+00,1.00000001e-01,1.00000001e-01
3.05152461e+03,2.42310321e+04,-5.70652621e-06,1,3.67247200e+00,3.67247200e+00,1.00000001e-01,1.00000001e-01
3.05371680e+03,2.42661763e+04,-5.70659252e-06,1,3.67310023e+00,3.67310023e+00,1.00000001e-01,1.00000001e-01
3.05590900e+03,2.43013205e+04,-5.70665883e-06,1,3.67372847e+00,3.67372847e+00,1.00000001e-01,1.00000001e-01
3.05810203e+03,2.43364780e+04,-5.70672517e-06,1,3.67435694e+00,3.67435694e+00,1.00000001e-01,1.00000001e-01
3.06029422e+03,2.43716221e+04,-5.70679148e-06,1,3.67498517e+00,3.67498517e+00,1.00000001e-01,1.00000001e-01
3.06248642e+03,2.44067663e+04,-5.70685779e-06,1,3.67561340e+00,3.67561340e+00,1.00000001e-01,1.00000001e-01
3.06467945e+03,2.44419238e+04,-5.70692413e-06,1,3.67624187e+00,3.67624187e+00,1.00000001e-01,1.00000001e-01
3.06687164e+03,2.44770680e+04,-5.70699044e-06,1,3.67687011e+00,3.67687011e+00,1.00000001e-01,1.00000001e-01
3.06906384e+03,2.45122122e+04,-5.70705675e-06,1,3.67749834e+00,3.67749834e+00,1.00000001e-01,1.00000001e-01
3.07125687e+03,2.45473697e+04,-5.70712308e-06,1,3.67812681e+00,3.67812681e+00,1.00000001e-01,1.00000001e-01
3.07344906e+03,2.45825138e+04,-5.70718939e-06,1,3.67875504e+00,3.67875504e+00,1.00000001e-01,1.00000001e-01
3.07564126e+03,2.46176580e+04,-5.70725570e-06,1,3.67938328e+00,3.67938328e+00,1.00000001e-01,1.00000001e-01
3.07783428e+03,2.46528155e+04,-5.70732204e-06,1,3.68001175e+00,3.68001175e+00,1.00000001e-01,1.00000001e-01
3.07992961e+03,2.46869165e+04,-5.70738937e-06,1,3.68063998e+00,3.68063998e+00,1.00000001e-01,1.00000001e-01
3.08200881e+03,2.47208437e+04,-5.70745687e-06,1,3.68126822e+00,3.68126822e+00,1.00000001e-01,1.00000001e-01
3.08408880e+03,2.47547839e+04,-5.70752439e-06,1,3.68189669e+00,3.68189669e+00,1.00000001e-01,1.00000001e-01
3.08616800e+03,2.47887111e+04,-5.70759189e-06,1,3.68252492e+00,3.68252492e+00,1.00000001e-01,1.00000001e-01
3.08824720e+03,2.48226384e+04,-5.70765939e-06,1,3.68315315e+00,3.68315315e+00,1.00000001e-01,1.00000001e-01
3.09032719e+03,2.48565785e+04,-5.70772692e-06,1,3.68378162e+00,3.68378162e+00,1.00000001e-01,1.00000001e-01
3.09240639e+03,2.48905057e+04,-5.70779442e-06,1,3.68440986e+00,3.68440986e+00,1.00000001e-01,1.00000001e-01
3.09448558e+03,2.49244330e+04,-5.70786192e-06,1,3.68503809e+00,3.68503809e+00,1.00000001e-01,1.00000001e-01
3.09656557e+03,2.49583731e+04,-5.70792944e-06,1,3.68566656e+00,3.68566656e+00,1.00000001e-01,1.00000001e-01
3.09864477e+03,2.49923003e+04,-5.70799694e-06,1,3.68629479e+00,3.68629479e+00,1.00000001e-01,1.00000001e-01
3.10072397e+03,2.50262276e+04,-5.70806444e-06,1,3.68692303e+00,3.68692303e+00,1.00000001e-01,1.00000001e-01
3.10280396e+03,2.50601677e+04,-5.70813197e-06,1,3.68755150e+00,3.68755150e+00,1.00000001e-01,1.00000001e-01
3.10488316e+03,2.50940950e+04,-5.70819947e-06,1,3.68817973e+00,3.68817973e+00,1.00000001e-01,1.00000001e-01
3.10696236e+03,2.51280222e+04,-5.70826697e-06,1,3.68880796e+00,3.68880796e+00,1.00000001e-01,1.00000001e-01
3.10904234e+03,2.51619623e+04,-5.70833450e-06,1,3.68943644e+00,3.68943644e+00,1.00000001e-01,1.00000001e-01
3.11112154e+03,2.51958896e+04,-5.70840200e-06,1,3.69006467e+00,3.69006467e+00,1.00000001e-01,1.00000001e-01
3.11320074e+03,2.52298168e+04,-5.70846950e-06,1,3.69069290e+00,3.69069290e+00,1.00000001e-01,1.00000001e-01
3.11527994e+03,2.52637441e+04,-5.70853700e-06,1,3.69132113e+00,3.69132113e+00,1.00000001e-01,1.00000001e-01
3.11735993e+03,2.52976842e+04,-5.70860452e-06,1,3.69194961e+00,3.69194961e+00,1.00000001e-01,1.00000001e-01
3.11943913e+03,2.53316115e+04,-5.70867202e-06,1,3.69257784e+00,3.69257784e+00,1.00000001e-01,1.00000001e-01
3.12151833e+03,2.53655387e+04,-5.70873952e-06,1,3.69320607e+00,3.69320607e+00,1.00000001e-01,1.00000001e-01
3.12359831e+03,2.53994788e+04,-5.70880705e-06,1,3.69383454e+00,3.69383454e+00,1.00000001e-01,1.00000001e-01
3.12567751e+03,2.54334061e+04,-5.70887455e-06,1,3.69446278e+00,3.69446278e+00,1.00000001e-01,1.00000001e-01
3.12775126e+03,2.54672698e+04,-5.70894210e-06,1,3.69509101e+00,3.69509101e+00,1.00000001e-01,1.00000001e-01
3.12971624e+03,2.54998717e+04,-5.70901076e-06,1,3.69571948e+00,3.69571948e+00,1.00000001e-01,1.00000001e-01
3.13168048e+03,2.55324611e+04,-5.70907940e-06,1,3.69634771e+00,3.69634771e+00,1.00000001e-01,1.00000001e-01
3.13364471e+03,2.55650506e+04,-5.70914803e-06,1,3.69697595e+00,3.69697595e+00,1.00000001e-01,1.00000001e-01
3.13560970e+03,2.55976524e+04,-5.70921669e-06,1,3.69760442e+00,3.69760442e+00,1.00000001e-01,1.00000001e-01
3.13757394e+03,2.56302419e+04,-5.70928533e-06,1,3.69823265e+00,3.69823265e+00,1.00000001e-01,1.00000001e-01
3.13953817e+03,2.56628314e+04,-5.70935397e-06,1,3.69886088e+00,3.69886088e+00,1.00000001e-01,1.00000001e-01
3.14150316e+03,2.56954332e+04,-5.70942263e-06,1,3.69948936e+00,3.69948936e+00,1.00000001e-01,1.00000001e-01
3.14346739e+03,2.57280226e+04,-5.70949126e-06,1,3.70011759e+00,3.70011759e+00,1.00000001e-01,1.00000001e-01
3.14543163e+03,2.57606121e+04,-5.70955990e-06,1,3.70074582e+00,3.70074582e+00,1.00000001e-01,1.00000001e-01
3.14739662e+03,2.57932139e+04,-5.70962856e-06,1,3.70137429e+00,3.70137429e+00,1.00000001e-01,1.00000001e-01
3.14936085e+03,2.58258034e+04,-5.70969719e-06,1,3.70200253e+00,3.70200253e+00,1.00000001e-01,1.00000001e-01
3.15132509e+03,2.58583929e+04,-5.70976583e-06,1,3.70263076e+00,3.70263076e+00,1.00000001e-01,1.00000001e-01
3.15329007e+03,2.58909947e+04,-5.70983449e-06,1,3.70325923e+00,3.70325923e+00,1.00000001e-01,1.00000001e-01
3.15525431e+03,2.59235842e+04,-5.70990313e-06,1,3.70388746e+00,3.70388746e+00,1.00000001e-01,1.00000001e-01
3.15721855e+03,2.59561736e+04,-5.70997176e-06,1,3.70451570e+00,3.70451570e+00,1.00000001e-01,1.00000001e-01
3.15918353e+03,2.59887755e+04,-5.71004042e-06,1,3.70514417e+00,3.70514417e+00,1.00000001e-01,1.00000001e-01
3.16114777e+03,2.60213649e+04,-5.71010906e-06,1,3.70577240e+00,3.70577240e+00,1.00000001e-01,1.00000001e-01
3.16311201e+03,2.60539544e+04,-5.71017769e-06,1,3.70640063e+00,3.70640063e+00,1.00000001e-01,1.00000001e-01
3.16507699e+03,2.60865562e+04,-5.71024636e-06,1,3.70702910e+00,3.70702910e+00,1.00000001e-01,1.00000001e-01
3.16704123e+03,2.61191457e+04,-5.71031499e-06,1,3.70765734e+00,3.70765734e+00,1.00000001e-01,1.00000001e-01
3.16900547e+03,2.61517351e+04,-5.71038363e-06,1,3.70828557e+00,3.70828557e+00,1.00000001e-01,1.00000001e-01
3.17097045e+03,2.61843370e+04,-5.71045229e-06,1,3.70891404e+00,3.70891404e+00,1.00000001e-01,1.00000001e-01
3.17293469e+03,2.62169264e+04,-5.71052092e-06,1,3.70954227e+00,3.70954227e+00,1.00000001e-01,1.00000001e-01
3.17487111e+03,2.62491697e+04,-5.71058982e-06,1,3.71017051e+00,3.71017051e+00,1.00000001e-01,1.00000001e-01
3.17671922e+03,2.62803166e+04,-5.71065956e-06,1,3.71079898e+00,3.71079898e+00,1.00000001e-01,1.00000001e-01
3.17856663e+03,2.63114517e+04,-5.71072927e-06,1,3.71142721e+00,3.71142721e+00,1.00000001e-01,1.00000001e-01
3.18041403e+03,2.63425868e+04,-5.71079899e-06,1,3.71205544e+00,3.71205544e+00,1.00000001e-01,1.00000001e-01
3.18226144e+03,2.63737219e+04,-5.71086870e-06,1,3.71268368e+00,3.71268368e+00,1.00000001e-01,1.00000001e-01
